id,departure_timestamp,arrival_timestamp,ps_seq,Origin_PS,Destination_PS
2038,2026-01-05T00:06:40.0,2026-01-14T05:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
2325,2026-01-05T00:06:40.0,2026-01-14T05:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
68,2026-01-05T00:13:20.0,2026-01-28T05:51:05.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
898,2026-01-05T00:20:00.0,2026-01-21T05:57:45.531,"Any[60, 56, 45, 37, 30, 25, 19, 11, 6]",60,6
1916,2026-01-05T00:26:40.0,2026-01-21T06:04:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53, 60]",7,60
2081,2026-01-05T00:26:40.0,2026-01-14T06:04:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53, 60]",7,60
2985,2026-01-05T01:33:20.0,2026-01-14T07:11:05.531,"Any[45, 37, 30, 25, 19, 11, 6, 1]",45,1
1583,2026-01-05T01:46:40.0,2026-01-07T07:24:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1333,2026-01-05T02:00:00.0,2026-01-21T07:37:45.531,"Any[64, 53, 45, 37, 30, 25, 19, 10]",64,10
2261,2026-01-05T02:00:00.0,2026-01-28T07:37:45.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
750,2026-01-05T03:00:00.0,2026-01-28T08:37:45.531,"Any[17, 16, 25, 30, 37, 45, 56]",17,56
1543,2026-01-05T04:20:00.0,2026-01-14T09:57:45.531,"Any[19, 17, 25, 30, 37, 45, 53]",19,53
1747,2026-01-05T05:33:20.0,2026-01-07T11:11:05.531,"Any[60, 53, 45, 37, 30, 25, 11, 6, 1]",60,1
2105,2026-01-05T05:46:40.0,2026-01-14T11:24:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
2120,2026-01-05T05:46:40.0,2026-01-07T11:24:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
1582,2026-01-05T06:06:40.0,2026-01-14T11:44:25.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 10]",64,10
2940,2026-01-05T06:29:00.0,2026-01-28T12:06:45.531,Any[],53,3
2869,2026-01-05T07:00:00.0,2026-01-28T12:37:45.531,"Any[56, 45, 37, 30, 25, 19]",56,19
1590,2026-01-05T07:20:00.0,2026-01-28T12:57:45.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
352,2026-01-05T07:26:40.0,2026-01-21T13:04:25.531,"Any[25, 30, 37, 45, 53]",25,53
273,2026-01-05T08:26:40.0,2026-01-21T14:04:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 56]",7,56
996,2026-01-05T08:26:40.0,2026-01-07T14:04:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 56]",7,56
3171,2026-01-05T08:30:00.0,2026-01-14T14:07:45.531,Any[],10,64
531,2026-01-05T08:40:00.0,2026-01-07T14:17:45.531,"Any[10, 19, 25, 30, 37, 45, 53]",10,53
2437,2026-01-05T08:53:20.0,2026-01-14T14:31:05.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
2526,2026-01-05T10:13:20.0,2026-01-28T15:51:05.531,"Any[60, 56, 45, 37, 30, 25, 19, 11, 6, 1]",60,1
1287,2026-01-05T11:06:40.0,2026-01-28T16:44:25.531,"Any[53, 45, 37, 30, 25]",53,25
321,2026-01-05T11:26:40.0,2026-01-07T17:04:25.531,"Any[60, 56, 45, 37, 30, 25, 19]",60,19
851,2026-01-05T11:33:20.0,2026-01-14T17:11:05.531,"Any[3, 10, 11, 19, 25, 30, 37, 45]",3,45
2199,2026-01-05T11:40:00.0,2026-01-14T17:17:45.531,"Any[60, 53, 45, 37, 30, 25]",60,25
2982,2026-01-05T11:43:00.0,2026-01-28T17:20:45.531,Any[],45,7
3144,2026-01-05T12:31:00.0,2026-01-14T18:08:45.531,Any[],10,64
453,2026-01-05T12:33:20.0,2026-01-28T18:11:05.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
549,2026-01-05T12:40:00.0,2026-01-21T18:17:45.531,"Any[19, 25, 30, 37, 30, 37, 45, 53, 60, 64]",19,64
2889,2026-01-05T12:46:00.0,2026-01-07T18:23:45.531,Any[],56,13
656,2026-01-05T12:46:40.0,2026-01-28T18:24:25.531,"Any[19, 25, 30, 37, 45]",19,45
1158,2026-01-05T12:46:40.0,2026-01-21T18:24:25.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
1780,2026-01-05T12:46:40.0,2026-01-28T18:24:25.531,"Any[19, 25, 30, 37, 45]",19,45
3012,2026-01-05T12:53:20.0,2026-01-21T18:31:05.531,"Any[25, 30, 37, 45, 53, 60]",25,60
319,2026-01-05T13:00:00.0,2026-01-14T18:37:45.531,"Any[19, 25, 30, 37, 45, 56]",19,56
2530,2026-01-05T13:00:00.0,2026-01-28T18:37:45.531,"Any[64, 60, 53, 45, 37, 30, 25]",64,25
1335,2026-01-05T14:00:00.0,2026-01-28T19:37:45.531,"Any[19, 25, 30, 37, 45, 53]",19,53
1340,2026-01-05T14:00:00.0,2026-01-21T19:37:45.531,"Any[53, 45, 37, 30, 25]",53,25
2399,2026-01-05T14:06:40.0,2026-01-21T19:44:25.531,"Any[10, 19, 25, 30, 37, 45, 56]",10,56
2807,2026-01-05T15:20:00.0,2026-01-21T20:57:45.531,"Any[25, 30, 37, 45]",25,45
2162,2026-01-05T15:26:40.0,2026-01-14T21:04:25.531,"Any[25, 30, 37, 45, 56, 60, 64]",25,64
2470,2026-01-05T15:26:40.0,2026-01-28T21:04:25.531,"Any[60, 53, 45, 37, 30, 25, 19, 11, 6, 6]",60,6
2555,2026-01-05T15:26:40.0,2026-01-07T21:04:25.531,"Any[60, 56, 45, 37, 30, 25, 19, 17, 19, 11, 6]",60,6
2655,2026-01-05T15:26:40.0,2026-01-14T21:04:25.531,"Any[60, 53, 45, 37, 30, 25, 19, 11, 6, 6]",60,6
1512,2026-01-05T15:33:20.0,2026-01-28T21:11:05.531,"Any[53, 45, 37, 30, 25]",53,25
2146,2026-01-05T15:33:20.0,2026-01-07T21:11:05.531,"Any[6, 11, 19, 25, 30, 37, 45, 56]",6,56
1956,2026-01-05T15:40:00.0,2026-01-14T21:17:45.531,"Any[56, 45, 37, 30, 25, 19, 11, 6]",56,6
1768,2026-01-05T15:46:40.0,2026-01-07T21:24:25.531,"Any[25, 30, 37, 45, 56]",25,56
1932,2026-01-05T15:46:40.0,2026-01-07T21:24:25.531,"Any[25, 30, 37, 45, 56]",25,56
610,2026-01-05T15:53:20.0,2026-01-21T21:31:05.531,"Any[64, 56, 45, 37, 30, 25, 19, 11, 6, 2]",64,2
1824,2026-01-05T15:53:20.0,2026-01-07T21:31:05.531,"Any[64, 56, 45, 37, 30, 25, 19, 11, 6, 2]",64,2
1389,2026-01-05T16:40:00.0,2026-01-28T22:17:45.531,"Any[1, 6, 11, 19, 25, 30, 37, 45, 53]",1,53
1978,2026-01-05T16:40:00.0,2026-01-28T22:17:45.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
