id,departure_timestamp,arrival_timestamp,ps_seq,Origin_PS,Destination_PS
8,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[3, 6, 11, 19, 25, 30, 37, 45, 56, 60]",3,60
33,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[60, 56, 45, 37, 30, 25]",60,25
94,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 10]",56,10
128,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[1, 6, 10, 19, 23, 36, 44, 54, 60]",1,60
246,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
286,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[64, 53, 45, 37, 30, 25, 19, 13, 8]",64,8
292,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
312,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
318,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[1, 6, 10, 19, 23, 36, 44, 54, 60]",1,60
336,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[16, 25, 30, 37, 45, 56, 60]",16,60
358,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
359,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
364,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[1, 6, 11, 19, 23, 36, 44, 54, 60]",1,60
382,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
397,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[19, 25, 30, 37, 45, 53]",19,53
414,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[60, 56, 45, 37, 30, 25, 19, 11, 6]",60,6
463,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[1, 6, 11, 19, 30, 37, 45, 56]",1,56
466,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[3, 10, 19, 25, 30, 37, 45, 53]",3,53
469,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
514,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
530,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[8, 13, 19, 30, 37, 45, 56]",8,56
536,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
553,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
574,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[60, 56, 45, 37, 30, 25, 19, 11, 6]",60,6
578,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
581,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
585,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 11, 6, 1]",64,1
602,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[8, 13, 19, 30, 37, 45, 56]",8,56
607,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[19, 25, 30, 37, 45, 53]",19,53
621,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
638,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
645,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
660,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[19, 25, 30, 37, 45, 53]",19,53
669,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
685,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 10]",56,10
712,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 25, 30, 37, 45, 56]",8,56
727,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[1, 6, 11, 19, 25, 30, 37, 45, 56]",1,56
754,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[19, 25, 30, 37, 45, 53]",19,53
789,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
887,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 53, 60]",10,60
900,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
902,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
932,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
938,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[60, 53, 45, 37, 30, 25]",60,25
942,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
963,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[60, 56, 45, 37, 30, 25, 19, 11, 6, 6]",60,6
981,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1025,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[60, 56, 45, 37, 30, 25]",60,25
1029,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[64, 60, 56, 45, 37, 30, 25, 19, 11, 6]",64,6
1077,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1078,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[3, 10, 19, 25, 30, 37, 45, 53]",3,53
1082,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1084,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1120,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
1142,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
1148,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[1, 6, 11, 19, 25, 30, 37, 45]",1,45
1154,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[54, 44, 36, 23, 19, 11, 6, 6]",54,6
1162,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[16, 19, 25, 30, 37, 45, 53]",16,53
1167,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 19, 30, 37, 45, 56]",8,56
1169,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[60, 53, 45, 37, 30, 25, 19, 13, 8]",60,8
1177,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[60, 56, 45, 37, 30, 25]",60,25
1199,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[64, 53, 45, 37, 30, 25, 19, 13, 8]",64,8
1210,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
1229,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1232,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[1, 6, 11, 19, 23, 28, 36, 44, 60]",1,60
1240,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 25, 30, 37, 45, 56]",8,56
1304,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[8, 13, 25, 30, 37, 45, 56]",8,56
1311,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[16, 17, 25, 30, 37, 45, 53]",16,53
1328,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
1342,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 10]",56,10
1378,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 13, 8]",64,8
1411,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
1413,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1414,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[3, 10, 19, 25, 30, 37, 45, 53]",3,53
1432,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
1449,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
1460,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25, 19]",56,19
1510,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[1, 6, 11, 19, 23, 28, 36, 44, 54, 60]",1,60
1527,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[1, 6, 11, 16, 25, 30, 37, 45, 56]",1,56
1542,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1556,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
1585,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1614,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1633,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1637,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
1638,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[54, 44, 36, 23, 19, 13, 8, 7]",54,7
1645,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[19, 25, 30, 37, 45, 53]",19,53
1684,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
1718,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 53, 60]",10,60
1742,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[1, 6, 11, 19, 25, 30, 37, 45, 56]",1,56
1810,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
1842,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[60, 56, 45, 37, 30, 25]",60,25
1850,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 53, 60]",10,60
