ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,1,-1.7880387353708975e7,2.7325080489891474e6,652,652
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,2,-1.882026807525677e7,1.581832659271494e6,975,1618
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,3,-1.892830115532777e7,1.112994991494975e6,1282,2532
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,4,-1.7313413411837395e7,927695.7251244693,1566,3411
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,5,-1.739706462350828e7,829184.3353447586,1825,4211
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,6,-1.7438473657520756e7,724215.8510391405,2086,4925
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,7,-1.7503571638537772e7,677181.4388881727,2330,5619
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,8,-1.7461436050810922e7,582959.5934142163,2566,6273
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,9,-1.5836063573729998e7,516338.09976518684,2802,6896
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,10,-1.5817498347122962e7,514032.0241241897,3022,7465
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,11,-1.5792077847248955e7,513290.4556691181,3241,8031
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,12,-1.576881862068376e7,512951.66394932114,3455,8560
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,13,-1.566248933756552e7,511735.11925070744,3663,8986
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,14,-3.0753238308440875e6,455957.70446471416,3869,9479
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,15,-2.9879264817679096e6,453981.4302772923,4068,9913
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,16,-2.8616286963686794e6,452806.50209772214,4264,10343
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,17,-2.833681684177051e6,441919.1843884787,4447,10750
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,18,-2.8393087911557863e6,440484.77366527193,4634,11189
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,19,-661952.1254315572,438367.7086034179,4807,11576
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,20,-686385.1993068329,436970.89654402825,5000,12003
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,21,-669142.2783055507,436710.23880871467,5177,12420
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,22,-632425.992843734,434673.6700133473,5341,12757
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,23,-777797.8391869059,432901.95841165166,5517,13145
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,24,-736114.3622879209,432679.686119867,5675,13493
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,25,-714948.3234738223,432080.25092415063,5835,13845
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,26,-539820.8535935736,431590.36011793173,5997,14187
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,27,-542345.9759399262,430159.66734467284,6144,14461
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,28,-411162.0101247592,429365.68306894606,6306,14815
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,29,-224854.68413077062,428563.3765696691,6454,15081
ex4_exp1454_cg_rundate2024-05-05,4,2019-07-28T08:00:00.0,cg,72,30,-182185.8278664176,428079.3758233059,6598,15377
