ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,1,-3.3227856458099015e7,2.7325080489891474e6,326,1375
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,2,-2.491414634384204e7,2.0586775223423028e6,453,2026
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,3,-2.929855454312412e7,1.345217402328787e6,616,2665
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,4,-2.985590879753101e7,1.080932219593342e6,703,3299
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,5,-3.1015759136893403e7,981762.0678515873,767,3928
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,6,-3.046471957175151e7,914930.3937981824,824,4551
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,7,-3.2824923815092836e7,909885.4587801376,857,5168
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,8,-3.306750035103053e7,876989.3150047276,908,5779
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,9,-4.53329179346659e7,755900.422130229,1003,6393
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,10,-3.8220446424625926e7,728166.0666932205,1067,7007
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,11,-3.9493666093786225e7,678046.7259151288,1117,7601
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,12,-3.977918443097949e7,585598.6611662399,1191,8182
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,13,-4.00879980372326e7,577660.6981434955,1258,8767
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,14,-3.2279170474943023e7,499778.63925136474,1344,9338
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,15,-3.2643249753016606e7,497195.94479706424,1424,9901
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,16,-2.9917142100686144e7,490318.1322614224,1494,10454
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,17,-2.9177860705854405e7,489081.801851367,1570,11005
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,18,-2.3664573715997007e7,476582.5275239382,1658,11552
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,19,-2.4529538916102033e7,473842.8588149878,1729,12088
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,20,-2.4007354772233024e7,472177.57746137195,1817,12628
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,21,-2.456684082256241e7,470998.8652403586,1907,13151
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,22,-2.528337395745868e7,469488.3675485117,1992,13653
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,23,-2.5381984312456086e7,469191.5526088882,2076,14166
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,24,-2.5540460315814268e7,468291.87297010864,2178,14667
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,25,-1.9023374046831604e7,467846.69040182483,2274,15163
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,26,-1.1373946623422233e7,462366.206611932,2382,15644
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,27,-1.1682935848985119e7,461883.8114203842,2468,16142
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,28,-1.1893964045057809e7,460759.8982488007,2577,16622
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,29,-1.1854927538660655e7,450162.4409191806,2644,17091
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,30,-1.1576294912051693e7,448774.0072865091,2754,17561
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,31,-1.1520070309701188e7,448327.11844362546,2872,18024
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,32,-1.9562257679554771e6,433489.55458384403,3001,18487
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,33,-2.2907767364730365e6,433055.5562196914,3110,18952
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,34,-2.152295527749988e6,432911.5065982719,3197,19381
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,35,-2.4767855841465713e6,431262.70663513686,3338,19824
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,36,-2.557985155054299e6,430667.6211763059,3436,20285
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,37,-2.1326977718692813e6,430419.33168499044,3513,20717
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,38,-3.0203019409691915e6,429641.9284902502,3673,21142
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,39,-2.8315856964987176e6,428951.4087356788,3782,21555
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,40,-2.524494287754136e6,428827.1767497697,3874,21973
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,41,-3.219588348324433e6,428677.8944388705,3983,22372
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,42,-2.847905517440613e6,428395.76907794335,4079,22762
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,43,-1.8836910717814625e6,428233.6381711761,4194,23160
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,44,-1.8956330689840056e6,427961.4904401489,4279,23547
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,45,-1.7026529240137571e6,427737.76023592835,4369,23927
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,46,-1.5749185756107355e6,427266.39941852546,4488,24315
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,47,-1.8793409489578493e6,426966.8607191793,4620,24684
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,48,-1.646148988277299e6,426495.4576747771,4753,25057
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,49,-1.7229630762427908e6,426391.97460878146,4903,25427
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,50,-1.462215288322461e6,426231.3863432728,5068,25790
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,51,-1.49144008247085e6,425984.66627018095,5195,26169
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,52,-1.57325321870803e6,425691.68285152165,5381,26526
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,53,-1.5597765004342466e6,425672.52106323856,5495,26864
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,54,-1.482577116612317e6,425464.0437777501,5594,27227
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,55,-1.5173437157772935e6,425363.4459742264,5746,27599
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,56,-1.4217050464135173e6,425000.34015139745,5874,27937
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,57,-1.3578643975929967e6,424581.30114672025,6023,28312
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,58,-1.3312373861017425e6,423988.6007724931,6182,28673
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,59,-1.4686494908849462e6,423596.8439086254,6331,29048
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,60,-1.2143110785533588e6,423566.2672920493,6491,29399
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,61,-1.2016313645246327e6,423367.2938201741,6644,29738
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,62,-1.6255098962906078e6,423319.94412454,6839,30104
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,63,-1.531951335791954e6,423309.7362016591,7018,30451
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,64,-1.8694113597032577e6,422861.6511338773,7178,30771
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,65,-1.1533176779079637e6,422833.1811142599,7336,31108
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,66,-1.42433699276082e6,422638.07724105124,7441,31412
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,67,-1.2371045192424376e6,422477.6328328165,7549,31720
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,68,-1.0162594999720047e6,422362.6726522413,7735,32059
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,69,-2.0622038481725988e6,422282.10607795446,7887,32380
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,70,-1.126295685371334e6,422196.5069186417,8130,32694
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,71,-856737.0292273788,422159.10562837287,8388,32986
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,72,-1.0032109868029965e6,422093.13589188,8531,33278
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,73,-1.1052660181765666e6,422056.9664646492,8693,33573
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,74,-932339.5970393505,421971.49959429,8860,33877
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,75,-671926.4912810914,421951.3045171591,9034,34173
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,76,-648980.2701325626,421891.5522969234,9179,34447
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,77,-1.0373185388492994e6,421778.67560535425,9349,34741
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,78,-768920.3025534861,421767.6918290023,9465,35024
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,79,-1.1752935427166885e6,421400.89882960013,9646,35309
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,80,-815253.1507660433,421338.4772963637,9808,35585
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,81,-849681.7276755599,421296.216567009,9925,35850
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,82,-779064.1718051784,421190.9536023907,10059,36121
ex4_exp1478_sag_rundate2024-05-05,4,2019-07-28T08:00:00.0,sag,72,83,-789810.0396572902,421144.7217704741,10230,36384
