ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,1,-2.2103205552625917e7,4.087327722753699e6,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,2,-2.398895794945646e7,1.9528096236157825e6,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,3,-2.4377984859859504e7,1.439266313249117e6,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,4,-2.385954508244894e7,1.3422500082340958e6,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,5,-2.3915573798118245e7,1.0609696307938604e6,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,6,-2.3867682107994534e7,774553.1908105187,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,7,-2.2336555352844663e7,701095.030207335,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,8,-2.30220514804956e7,700489.9199012961,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,9,-2.2358259439542864e7,687677.5511767511,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,10,-2.1141034284961883e7,622643.8786012582,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,11,-2.1126224735285316e7,618993.2552553292,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,12,-2.09980145861612e7,598959.7798128349,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,13,-2.078093493309995e7,597797.9481870192,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,14,-2.0725009029271804e7,597003.3811697,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,15,-2.0414389169586644e7,596710.7642703223,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,16,-2.058030488288232e7,596138.9419491369,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,17,-1.949603968212786e7,551556.2916177214,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,18,-1.9402604825983487e7,549681.3208888068,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,19,-1.9715281917137157e7,523424.91840274615,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,20,-1.9566086587480534e7,517507.1783238487,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,21,-1.9299812789777473e7,517018.9401702964,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,22,-1.9268072661277533e7,515731.5575549881,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,23,-1.926856367127705e7,513752.0623887727,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,24,-1.1461200977829895e6,479194.3447474316,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,25,-1.1410647293748562e6,477406.9914469285,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,26,-1.1963344951515058e6,476362.1205891598,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,27,-1.1837335005668555e6,475554.45373992797,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,28,-1.1585865362917285e6,474965.73970497557,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,29,-1.1489297737381365e6,473920.8697362614,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,30,-1.1362042767895772e6,471718.2904632886,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,31,-1.1771800032270243e6,470939.08247881936,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,32,-1.1473071569866282e6,470080.11167230585,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,33,-1.0797153260432382e6,469547.7669011601,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,34,-1.1153595791511438e6,467884.81716921943,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,35,-1.1177088973002168e6,467273.99053700606,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,36,-917040.0518837147,466283.85097242513,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,37,-994906.4163264236,465906.8446295396,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,38,-958275.7215471434,465478.6309042842,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,39,-1.0273810372759623e6,464948.9833567922,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,40,-903628.9057906053,464316.33138949185,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,41,-957903.3907315937,463358.85587519675,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,42,-932138.4277206018,463134.14319846185,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,43,-849933.2949041203,462943.90670139965,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,44,-879908.920403546,460113.5709875577,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,45,-1.0005913566736393e6,459563.7363048954,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,46,-965405.9899068524,458935.4907600989,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,47,-829607.4599354097,458445.04191083106,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,48,-773540.0285269287,457727.90286607674,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,49,-733954.7619199461,457507.2075465069,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,50,-729305.1758795169,457317.2229135548,0,0
ex4_exp61_cg_rundate2026-03-29,4,2019-07-21T08:00:00.0,cg,96,51,-782181.3955183915,457147.37808175397,0,0
