ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,1,-1.2808380897043506e7,2.2085049039989035e6,311,1342
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,2,-1.6589715767283082e7,1.0048338701582778e6,662,2137
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,3,-2.014089898931229e7,669689.7343696231,1032,3213
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,4,-2.0586030577084858e7,573254.5099312317,1401,4297
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,5,-2.2755075397906717e7,479079.9373764541,1841,5416
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,6,-2.4219651621933796e7,442815.38758712565,2334,6412
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,7,-2.4465231959178325e7,426024.3794436732,2921,7370
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,8,-2.660573582342774e7,419712.38775689725,3504,8214
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,9,-2.7181891165818855e7,365922.7720418832,4193,9022
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,10,-3.127045197698976e7,359717.0946910916,4907,9840
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,11,-2.9704522039569866e7,357785.15252516686,5687,10584
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,12,-2.969657170915435e7,356508.3485069624,6423,11253
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,13,-3.0297501261326443e7,355877.4762463983,7229,11880
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,14,-3.004938721182741e7,354377.2823067477,7989,12500
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,15,-3.0227386099089365e7,351559.61671523727,8895,13035
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,16,-3.0519117856650177e7,350871.2470038218,9963,13603
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,17,-3.0872970713908415e7,350073.30175952363,10870,14057
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,18,-3.1719943200441286e7,348956.7333918983,11804,14509
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,19,-3.2418772319856267e7,348527.251271693,13059,14988
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,20,-3.2464799232782245e7,348092.6105891372,14300,15379
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,21,-3.218499146473552e7,347899.90524018573,15310,15776
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,22,-3.2306363127296582e7,347479.8368310983,16374,16108
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,23,-3.2525068177915707e7,347133.67957924557,17500,16528
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,24,-3.2586570568852887e7,346966.85931077,18708,16859
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,25,-338532.0282124521,325073.9693928363,20555,17156
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,26,-524189.44883935625,324384.27811349224,22154,17444
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,27,-361225.4820584741,324224.0431627056,23136,17721
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,28,-201517.93968937057,323937.78786332393,25065,17946
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,29,-395543.40942811157,323812.427421612,26638,18187
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,30,-125622.15620175691,323733.5225423209,28017,18397
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,31,-72454.23305655154,323588.8854134782,29651,18598
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,32,-64527.493808422994,323518.36439850205,30730,18724
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,33,-41775.33603008767,323488.57471476716,31607,18822
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,34,-20839.47576179402,323479.757035379,32777,18923
ex4_exp5_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,72,35,-82646.58935720107,323451.9564881602,33627,19002
