ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,1,-2.1341559128784654e6,2.208504906278904e6,622,0
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,2,-902832.7699607072,1.0358270212883662e6,933,819
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,3,-613418.092500464,761691.4725159387,1241,1763
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,4,-459513.289877765,629175.8146219411,1547,2625
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,5,-214146.0317963477,529149.6390628532,1847,3406
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,6,-85629.15257846483,456787.5934441035,2135,4227
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,7,-228467.65466794802,414159.1074794829,2419,4989
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,8,-212439.28428928403,413449.03749688575,2679,5682
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,9,-142690.11942377588,389667.9004691033,2937,6357
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,10,-116088.50217495888,388593.9780149951,3191,6996
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,11,-105936.15204508713,386043.2384485265,3431,7524
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,12,132822.11307053096,346741.80684128526,3667,8112
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,13,142301.76584674447,346521.6933951956,3899,8680
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,14,157128.2304282585,345402.7979172959,4120,9243
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,15,157399.90650227797,342370.3922614745,4335,9749
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,16,148527.4482959538,342221.9691930981,4545,10252
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,17,163946.1845236968,341871.91691313696,4751,10805
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,18,177746.60631810958,340371.9806555183,4954,11280
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,19,178800.3146546279,340110.0078964283,5137,11643
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,20,178606.73941103133,339939.53407498746,5334,12106
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,21,191330.77856272558,339558.3110187005,5524,12504
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,22,178603.6136403091,339153.6588603985,5728,12900
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,23,194063.96271761067,337464.4028741333,5924,13301
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,24,198855.92981340602,336935.5123979949,6133,13743
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,25,213597.93608233763,336304.1482167147,6321,14133
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,26,211868.4362223937,334990.5383571568,6496,14492
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,27,219050.92141013272,334257.2538687969,6687,14863
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,28,222009.0977825421,332983.73722125735,6874,15229
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,29,232381.24575934143,332666.7593097001,7052,15632
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,30,216812.50641795824,331828.15181030106,7225,15948
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,31,235953.92677729507,331757.6700152158,7425,16355
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,32,238686.74816888158,331469.030018432,7595,16633
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,33,236605.72468630277,331321.3544204337,7760,16914
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,34,237018.64210540298,330261.6730972846,7925,17237
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,35,235783.76840840164,330049.81082643574,8109,17583
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,36,250384.28051667713,330003.6084628902,8276,17936
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,37,256928.67382033053,329901.3095256534,8434,18236
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,38,243812.02918339637,329781.48026010627,8589,18522
ex4_exp21_cg_rundate2026-04-30,4,2019-07-21T08:00:00.0,cg,72,39,254098.36506123998,329580.560973663,8752,18825
