ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,1,-2.1654711624658227e7,4.087327722753699e6,427,1954
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,2,-2.9262152737236027e7,1.8119300940644962e6,899,3171
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,3,-3.2042105816414334e7,1.349683567499565e6,1409,4924
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,4,-3.835507205040193e7,855814.8993945413,1978,6771
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,5,-4.244884512300592e7,710977.7690423022,2715,8666
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,6,-4.3342766329349175e7,625152.94965049,3584,10470
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,7,-4.738727615538868e7,612995.8971033758,4532,12025
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,8,-4.880509142306332e7,558615.033812371,5862,13726
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,9,-5.739417438690584e7,537155.035309045,7270,15238
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,10,-5.637102027823576e7,498017.0565850169,8899,16675
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,11,-2.324642072685626e6,459912.04475219344,10816,18097
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,12,-2.2813703306560707e6,457735.8701133796,13340,19620
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,13,-2.0763172743497556e6,455888.59836287523,15807,21119
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,14,-2.0831558345373871e6,454060.425095421,19105,22325
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,15,-1.9753552552380627e6,452169.9810720311,22015,23461
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,16,-1.6847891672647512e6,450005.8862413344,25963,24530
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,17,-1.7388949218324618e6,448214.46554139577,30158,25836
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,18,-1.6147782331962166e6,447368.4543271038,33979,26996
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,19,-1.3116605075025563e6,446163.7345750078,39449,28010
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,20,-904575.3608642356,444228.8142915853,45643,28952
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,21,-1.0885036308411467e6,443228.9767278816,50071,29928
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,22,-1.415246970874064e6,442395.89630938513,55518,30645
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,23,-1.2287803421299632e6,442159.5400431422,62676,31458
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,24,-1.1768244651626805e6,441541.08012281434,67687,32105
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,25,-973074.8959563435,440979.1033004194,74065,32726
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,26,-989460.4206853197,440453.77379659517,79903,33332
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,27,-765762.3974569284,440005.3512684422,86814,33943
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,28,-910801.8246828475,439621.31256720715,93248,34534
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,29,-659333.5555818658,439463.5019508216,101433,35001
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,30,-593614.7602697108,439273.3650078558,108660,35491
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,31,-717377.8327213693,439200.83170449804,113734,35859
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,32,-374526.170241535,438829.0136291477,120187,36232
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,33,-423504.4387962365,438600.90228948044,125528,36517
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,34,-358801.6434101013,438563.90150066407,132353,36813
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,35,-330147.6060392402,438544.9464131995,140063,37070
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,36,-210481.67972115666,438472.47758626385,147393,37277
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,37,-153079.9130738001,438364.164496869,157557,37572
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,38,-102425.60083731252,438314.81384293083,163275,37902
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,39,-60243.40264765051,438226.2880680441,168944,38043
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,40,-24866.71401885827,438219.10257114965,174570,38154
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,41,-71286.51983284211,438162.86513160425,178371,38257
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,42,-1196.0436409498216,438139.9798324001,182974,38383
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,43,38267.847038325504,438135.35981639737,188741,38489
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,44,21357.0795055193,438130.7489360264,190626,38583
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,45,57226.2401104343,438112.20113186113,193059,38661
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,46,64400.10428011906,438107.4152361612,196076,38777
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,47,61883.462945459876,438106.4082757417,200899,38829
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,48,79028.44455122278,438072.70231627603,202295,38877
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,49,84813.54069990467,438064.9807771682,205888,38965
ex4_exp45_mag_rundate2026-03-23,4,2019-07-21T08:00:00.0,mag,96,50,88095.43045032461,438064.92329751514,210050,39049
