varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,54,2,5779,1,2,126.0,1054,-0.0
x,54,2,5845,2,2,126.0,1054,0.0
x,54,2,5911,3,2,126.0,1054,-0.0
x,54,2,5977,4,2,126.0,1054,-0.0
x,54,2,6043,5,2,126.0,1054,-0.0
x,54,2,6109,6,2,126.0,1054,-0.0
x,54,2,6175,7,2,126.0,1054,-0.0
x,54,2,6241,8,2,126.0,1054,-0.0
x,54,2,6307,9,2,126.0,1054,0.0
x,54,2,6373,10,2,126.0,1054,-0.0
x,54,2,6439,11,2,126.0,1054,-0.0
x,54,2,6505,12,2,126.0,1054,-0.0
x,54,2,6571,13,2,126.0,1054,-0.0
x,54,2,6637,14,2,126.0,1054,-0.0
x,54,2,6703,15,2,126.0,1054,0.0
x,54,2,6769,16,2,126.0,1054,-0.0
x,54,2,6835,17,2,126.0,1054,-0.0
x,54,2,6901,18,2,126.0,1054,-0.0
x,54,2,6967,19,2,126.0,1054,-0.0
x,54,2,7033,20,2,126.0,1054,-0.0
x,54,2,7099,21,2,126.0,1054,-0.0
x,54,2,7165,22,2,126.0,1054,0.0
x,54,2,7231,23,2,126.0,1054,-0.0
x,54,2,7297,24,2,126.0,1054,-0.0
x,54,2,7363,25,2,126.0,1054,-0.0
x,54,2,7429,26,2,126.0,1054,-0.0
x,54,2,7495,27,2,126.0,1054,-0.0
x,54,2,7561,28,2,126.0,1054,-0.0
x,54,2,7627,29,2,126.0,1054,0.0
x,54,2,7693,30,2,126.0,1054,-0.0
x,54,2,7759,31,2,126.0,1054,-0.0
x,54,2,7825,32,2,126.0,1054,-0.0
x,54,2,7891,33,2,126.0,1054,-0.0
x,54,2,7957,34,2,126.0,1054,-0.0
x,54,2,8023,35,2,126.0,1054,-0.0
x,54,2,8089,36,2,126.0,1054,-0.0
x,54,2,8155,37,2,126.0,1054,-0.0
x,54,2,8221,38,2,126.0,1054,-0.0
x,54,2,8287,39,2,126.0,1054,-0.0
x,54,2,8353,40,2,126.0,1054,-0.0
x,54,2,8419,41,2,126.0,1054,-0.0
x,54,2,8485,42,2,126.0,1054,-0.0
x,54,2,8551,43,2,126.0,1054,-0.0
x,54,2,8617,44,2,126.0,1054,-0.0
x,54,2,8683,45,2,126.0,1054,-0.0
x,54,2,8749,46,2,126.0,1054,-0.0
