varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,90,2,5779,1,2,162.0,1090,-0.0
x,90,2,5845,2,2,162.0,1090,0.0
x,90,2,5911,3,2,162.0,1090,-0.0
x,90,2,5977,4,2,162.0,1090,-0.0
x,90,2,6043,5,2,162.0,1090,-0.0
x,90,2,6109,6,2,162.0,1090,-0.0
x,90,2,6175,7,2,162.0,1090,-0.0
x,90,2,6241,8,2,162.0,1090,-0.0
x,90,2,6307,9,2,162.0,1090,0.0
x,90,2,6373,10,2,162.0,1090,-0.0
x,90,2,6439,11,2,162.0,1090,-0.0
x,90,2,6505,12,2,162.0,1090,-0.0
x,90,2,6571,13,2,162.0,1090,-0.0
x,90,2,6637,14,2,162.0,1090,-0.0
x,90,2,6703,15,2,162.0,1090,0.0
x,90,2,6769,16,2,162.0,1090,-0.0
x,90,2,6835,17,2,162.0,1090,-0.0
x,90,2,6901,18,2,162.0,1090,-0.0
x,90,2,6967,19,2,162.0,1090,-0.0
x,90,2,7033,20,2,162.0,1090,-0.0
x,90,2,7099,21,2,162.0,1090,-0.0
x,90,2,7165,22,2,162.0,1090,-0.0
x,90,2,7231,23,2,162.0,1090,-0.0
x,90,2,7297,24,2,162.0,1090,-0.0
x,90,2,7363,25,2,162.0,1090,-0.0
x,90,2,7429,26,2,162.0,1090,-0.0
x,90,2,7495,27,2,162.0,1090,-0.0
x,90,2,7561,28,2,162.0,1090,-0.0
x,90,2,7627,29,2,162.0,1090,-0.0
x,90,2,7693,30,2,162.0,1090,-0.0
x,90,2,7759,31,2,162.0,1090,-0.0
x,90,2,7825,32,2,162.0,1090,-0.0
x,90,2,7891,33,2,162.0,1090,-0.0
x,90,2,7957,34,2,162.0,1090,-0.0
x,90,2,8023,35,2,162.0,1090,-0.0
x,90,2,8089,36,2,162.0,1090,-0.0
x,90,2,8155,37,2,162.0,1090,-0.0
x,90,2,8221,38,2,162.0,1090,-0.0
x,90,2,8287,39,2,162.0,1090,-0.0
x,90,2,8353,40,2,162.0,1090,-0.0
x,90,2,8419,41,2,162.0,1090,-0.0
x,90,2,8485,42,2,162.0,1090,-0.0
x,90,2,8551,43,2,162.0,1090,-0.0
x,90,2,8617,44,2,162.0,1090,-0.0
x,90,2,8683,45,2,162.0,1090,-0.0
x,90,2,8749,46,2,162.0,1090,-0.0
x,90,2,8815,47,2,162.0,1090,-0.0
x,90,2,8881,48,2,162.0,1090,-0.0
x,90,2,8947,49,2,162.0,1090,-0.0
x,90,2,9013,50,2,162.0,1090,-0.0
x,90,2,9079,51,2,162.0,1090,-0.0
x,90,2,9145,52,2,162.0,1090,-0.0
x,90,2,9211,53,2,162.0,1090,-0.0
x,90,2,9277,54,2,162.0,1090,-0.0
x,90,2,9343,55,2,162.0,1090,-0.0
x,90,2,9409,56,2,162.0,1090,-0.0
x,90,2,9475,57,2,162.0,1090,-0.0
x,90,2,9541,58,2,162.0,1090,-0.0
x,90,2,9607,59,2,162.0,1090,-0.0
x,90,2,9673,60,2,162.0,1090,-0.0
x,90,2,9739,61,2,162.0,1090,-0.0
x,90,2,9805,62,2,162.0,1090,-0.0
x,90,2,9871,63,2,162.0,1090,-0.0
x,90,2,9937,64,2,162.0,1090,-0.0
x,90,2,10003,65,2,162.0,1090,-0.0
x,90,2,10069,66,2,162.0,1090,-0.0
x,90,2,627,15,9,90.0,102.0,0.0
x,90,2,628,15,9,96.0,108.0,1.0
x,90,2,629,15,9,102.0,114.0,0.0
x,90,2,630,15,9,108.0,120.0,0.0
x,90,2,631,15,9,114.0,126.0,0.0
x,90,2,632,15,9,120.0,132.0,0.0
x,90,2,633,15,9,126.0,138.0,0.0
x,90,2,634,15,9,132.0,144.0,0.0
x,90,2,635,15,9,138.0,150.0,0.0
x,90,2,636,15,9,144.0,156.0,0.0
x,90,2,637,15,9,150.0,162.0,0.0
x,90,2,5154,15,15,90.0,96.0,1.0
x,90,2,5155,15,15,96.0,102.0,0.0
x,90,2,5156,15,15,102.0,108.0,0.0
x,90,2,5157,15,15,108.0,114.0,0.0
x,90,2,5158,15,15,114.0,120.0,0.0
x,90,2,5159,15,15,120.0,126.0,0.0
x,90,2,5160,15,15,126.0,132.0,0.0
x,90,2,5161,15,15,132.0,138.0,0.0
x,90,2,5162,15,15,138.0,144.0,0.0
x,90,2,5163,15,15,144.0,150.0,0.0
x,90,2,5164,15,15,150.0,156.0,0.0
x,90,2,5165,15,15,156.0,162.0,0.0
x,90,2,1279,9,2,102.0,114.0,0.0
x,90,2,1280,9,2,108.0,120.0,1.0
x,90,2,1281,9,2,114.0,126.0,0.0
x,90,2,1282,9,2,120.0,132.0,-0.0
x,90,2,1283,9,2,126.0,138.0,0.0
x,90,2,1284,9,2,132.0,144.0,0.0
x,90,2,1285,9,2,138.0,150.0,0.0
x,90,2,1286,9,2,144.0,156.0,0.0
x,90,2,1287,9,2,150.0,162.0,0.0
x,90,2,5084,9,9,102.0,108.0,0.0
x,90,2,5085,9,9,108.0,114.0,0.0
x,90,2,5086,9,9,114.0,120.0,-0.0
x,90,2,5087,9,9,120.0,126.0,0.0
x,90,2,5088,9,9,126.0,132.0,0.0
x,90,2,5089,9,9,132.0,138.0,0.0
x,90,2,5090,9,9,138.0,144.0,0.0
x,90,2,5091,9,9,144.0,150.0,0.0
x,90,2,5092,9,9,150.0,156.0,0.0
x,90,2,5093,9,9,156.0,162.0,0.0
x,90,12,5804,1,27,162.0,1090,0.0
x,90,12,5870,2,27,162.0,1090,0.0
x,90,12,5936,3,27,162.0,1090,-0.0
x,90,12,6002,4,27,162.0,1090,0.0
x,90,12,6068,5,27,162.0,1090,-0.0
x,90,12,6134,6,27,162.0,1090,-0.0
x,90,12,6200,7,27,162.0,1090,0.0
x,90,12,6266,8,27,162.0,1090,0.0
x,90,12,6332,9,27,162.0,1090,-0.0
x,90,12,6398,10,27,162.0,1090,0.0
x,90,12,6464,11,27,162.0,1090,0.0
x,90,12,6530,12,27,162.0,1090,-0.0
x,90,12,6596,13,27,162.0,1090,0.0
x,90,12,6662,14,27,162.0,1090,0.0
