varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,36,1,5814,1,37,108.0,1036,-0.0
x,36,1,5880,2,37,108.0,1036,-0.0
x,36,1,5946,3,37,108.0,1036,-0.0
x,36,1,6012,4,37,108.0,1036,-0.0
x,36,1,6078,5,37,108.0,1036,-0.0
x,36,1,6144,6,37,108.0,1036,-0.0
x,36,1,6210,7,37,108.0,1036,-0.0
x,36,1,6276,8,37,108.0,1036,-0.0
x,36,1,6342,9,37,108.0,1036,-0.0
x,36,1,6408,10,37,108.0,1036,-0.0
x,36,1,6474,11,37,108.0,1036,-0.0
x,36,1,6540,12,37,108.0,1036,-0.0
x,36,1,6606,13,37,108.0,1036,-0.0
x,36,1,6672,14,37,108.0,1036,-0.0
x,36,1,6738,15,37,108.0,1036,-0.0
x,36,1,6804,16,37,108.0,1036,-0.0
x,36,1,6870,17,37,108.0,1036,-0.0
x,36,1,6936,18,37,108.0,1036,-0.0
x,36,1,7002,19,37,108.0,1036,-0.0
x,36,1,7068,20,37,108.0,1036,-0.0
x,36,1,7134,21,37,108.0,1036,-0.0
x,36,1,7200,22,37,108.0,1036,-0.0
x,36,1,7266,23,37,108.0,1036,-0.0
x,36,1,7332,24,37,108.0,1036,-0.0
x,36,1,7398,25,37,108.0,1036,-0.0
x,36,1,7464,26,37,108.0,1036,-0.0
x,36,1,7530,27,37,108.0,1036,-0.0
x,36,1,7596,28,37,108.0,1036,-0.0
x,36,1,7662,29,37,108.0,1036,-0.0
x,36,1,7728,30,37,108.0,1036,-0.0
x,36,1,7794,31,37,108.0,1036,-0.0
x,36,1,7860,32,37,108.0,1036,-0.0
x,36,1,7926,33,37,108.0,1036,-0.0
x,36,1,7992,34,37,108.0,1036,-0.0
x,36,1,8058,35,37,108.0,1036,-0.0
x,36,1,8124,36,37,108.0,1036,-0.0
x,36,1,8190,37,37,108.0,1036,0.0
x,36,1,8256,38,37,108.0,1036,-0.0
x,36,1,8322,39,37,108.0,1036,-0.0
x,36,1,8388,40,37,108.0,1036,-0.0
x,36,1,8454,41,37,108.0,1036,-0.0
x,36,1,8520,42,37,108.0,1036,-0.0
x,36,1,8586,43,37,108.0,1036,-0.0
x,36,1,8652,44,37,108.0,1036,-0.0
x,36,1,8718,45,37,108.0,1036,0.0
