varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,144,2,5779,1,2,216.0,1144,-0.0
x,144,2,5845,2,2,216.0,1144,0.0
x,144,2,5911,3,2,216.0,1144,-0.0
x,144,2,5977,4,2,216.0,1144,-0.0
x,144,2,6043,5,2,216.0,1144,-0.0
x,144,2,6109,6,2,216.0,1144,-0.0
x,144,2,6175,7,2,216.0,1144,-0.0
x,144,2,6241,8,2,216.0,1144,-0.0
x,144,2,6307,9,2,216.0,1144,-0.0
x,144,2,6373,10,2,216.0,1144,-0.0
x,144,2,6439,11,2,216.0,1144,-0.0
x,144,2,6505,12,2,216.0,1144,0.0
x,144,2,6571,13,2,216.0,1144,-0.0
x,144,2,6637,14,2,216.0,1144,-0.0
x,144,2,6703,15,2,216.0,1144,-0.0
x,144,2,6769,16,2,216.0,1144,-0.0
x,144,2,6835,17,2,216.0,1144,-0.0
x,144,2,6901,18,2,216.0,1144,-0.0
x,144,2,6967,19,2,216.0,1144,-0.0
x,144,2,7033,20,2,216.0,1144,-0.0
x,144,2,7099,21,2,216.0,1144,-0.0
x,144,2,7165,22,2,216.0,1144,-0.0
x,144,2,7231,23,2,216.0,1144,-0.0
x,144,2,7297,24,2,216.0,1144,-0.0
x,144,2,7363,25,2,216.0,1144,-0.0
x,144,2,7429,26,2,216.0,1144,0.0
x,144,2,7495,27,2,216.0,1144,-0.0
x,144,2,7561,28,2,216.0,1144,-0.0
x,144,2,7627,29,2,216.0,1144,-0.0
x,144,2,7693,30,2,216.0,1144,-0.0
x,144,2,7759,31,2,216.0,1144,-0.0
x,144,2,7825,32,2,216.0,1144,-0.0
x,144,2,7891,33,2,216.0,1144,-0.0
x,144,2,7957,34,2,216.0,1144,-0.0
x,144,2,8023,35,2,216.0,1144,-0.0
x,144,2,8089,36,2,216.0,1144,-0.0
x,144,2,8155,37,2,216.0,1144,-0.0
x,144,2,8221,38,2,216.0,1144,-0.0
x,144,2,8287,39,2,216.0,1144,-0.0
x,144,2,8353,40,2,216.0,1144,-0.0
x,144,2,8419,41,2,216.0,1144,-0.0
x,144,2,8485,42,2,216.0,1144,-0.0
x,144,2,8551,43,2,216.0,1144,-0.0
x,144,2,8617,44,2,216.0,1144,-0.0
x,144,2,8683,45,2,216.0,1144,-0.0
x,144,2,8749,46,2,216.0,1144,-0.0
x,144,2,8815,47,2,216.0,1144,-0.0
x,144,2,8881,48,2,216.0,1144,-0.0
x,144,2,8947,49,2,216.0,1144,-0.0
x,144,2,9013,50,2,216.0,1144,-0.0
x,144,2,9079,51,2,216.0,1144,-0.0
x,144,2,9145,52,2,216.0,1144,-0.0
x,144,2,9211,53,2,216.0,1144,-0.0
x,144,2,9277,54,2,216.0,1144,-0.0
x,144,2,9343,55,2,216.0,1144,-0.0
x,144,2,9409,56,2,216.0,1144,-0.0
x,144,2,9475,57,2,216.0,1144,-0.0
x,144,2,9541,58,2,216.0,1144,-0.0
x,144,2,9607,59,2,216.0,1144,-0.0
x,144,2,9673,60,2,216.0,1144,-0.0
x,144,2,9739,61,2,216.0,1144,-0.0
x,144,2,9805,62,2,216.0,1144,-0.0
x,144,2,9871,63,2,216.0,1144,-0.0
x,144,2,9937,64,2,216.0,1144,-0.0
x,144,2,10003,65,2,216.0,1144,-0.0
x,144,2,10069,66,2,216.0,1144,-0.0
x,144,2,3375,26,12,144.0,156.0,0.0
x,144,2,3376,26,12,150.0,162.0,0.0
x,144,2,3377,26,12,156.0,168.0,-0.0
x,144,2,3378,26,12,162.0,174.0,0.0
x,144,2,3379,26,12,168.0,180.0,-0.0
x,144,2,3380,26,12,174.0,186.0,0.0
x,144,2,3381,26,12,180.0,192.0,-0.0
x,144,2,3382,26,12,186.0,198.0,0.0
x,144,2,3383,26,12,192.0,204.0,1.0
x,144,2,3384,26,12,198.0,210.0,0.0
x,144,2,3385,26,12,204.0,216.0,0.0
x,144,2,4707,12,2,156.0,168.0,0.0
x,144,2,4708,12,2,162.0,174.0,0.0
x,144,2,4709,12,2,168.0,180.0,0.0
x,144,2,4710,12,2,174.0,186.0,0.0
x,144,2,4711,12,2,180.0,192.0,0.0
x,144,2,4712,12,2,186.0,198.0,0.0
x,144,2,4713,12,2,192.0,204.0,-0.0
x,144,2,4714,12,2,198.0,210.0,0.0
x,144,2,4715,12,2,204.0,216.0,1.0
x,144,2,5286,26,26,144.0,150.0,1.0
x,144,2,5287,26,26,150.0,156.0,1.0
x,144,2,5288,26,26,156.0,162.0,1.0
x,144,2,5289,26,26,162.0,168.0,1.0
x,144,2,5290,26,26,168.0,174.0,1.0
x,144,2,5291,26,26,174.0,180.0,1.0
x,144,2,5292,26,26,180.0,186.0,1.0
x,144,2,5293,26,26,186.0,192.0,1.0
x,144,2,5294,26,26,192.0,198.0,0.0
x,144,2,5295,26,26,198.0,204.0,0.0
x,144,2,5296,26,26,204.0,210.0,0.0
x,144,2,5297,26,26,210.0,216.0,0.0
x,144,2,5120,12,12,156.0,162.0,0.0
x,144,2,5121,12,12,162.0,168.0,-0.0
x,144,2,5122,12,12,168.0,174.0,0.0
x,144,2,5123,12,12,174.0,180.0,-0.0
x,144,2,5124,12,12,180.0,186.0,0.0
x,144,2,5125,12,12,186.0,192.0,-0.0
x,144,2,5126,12,12,192.0,198.0,0.0
x,144,2,5127,12,12,198.0,204.0,0.0
x,144,2,5128,12,12,204.0,210.0,0.0
x,144,2,5129,12,12,210.0,216.0,0.0
x,144,12,5804,1,27,216.0,1144,-0.0
x,144,12,5870,2,27,216.0,1144,-0.0
x,144,12,5936,3,27,216.0,1144,-0.0
x,144,12,6002,4,27,216.0,1144,-0.0
x,144,12,6068,5,27,216.0,1144,-0.0
x,144,12,6134,6,27,216.0,1144,-0.0
x,144,12,6200,7,27,216.0,1144,-0.0
x,144,12,6266,8,27,216.0,1144,-0.0
x,144,12,6332,9,27,216.0,1144,-0.0
x,144,12,6398,10,27,216.0,1144,-0.0
x,144,12,6464,11,27,216.0,1144,-0.0
x,144,12,6530,12,27,216.0,1144,-0.0
x,144,12,6596,13,27,216.0,1144,-0.0
x,144,12,6662,14,27,216.0,1144,-0.0
x,144,12,6728,15,27,216.0,1144,-0.0
x,144,12,6794,16,27,216.0,1144,-0.0
x,144,12,6860,17,27,216.0,1144,-0.0
x,144,12,6926,18,27,216.0,1144,-0.0
x,144,12,6992,19,27,216.0,1144,-0.0
x,144,12,7058,20,27,216.0,1144,-0.0
x,144,12,7124,21,27,216.0,1144,-0.0
x,144,12,7190,22,27,216.0,1144,-0.0
x,144,12,7256,23,27,216.0,1144,-0.0
x,144,12,7322,24,27,216.0,1144,-0.0
x,144,12,7388,25,27,216.0,1144,-0.0
x,144,12,7454,26,27,216.0,1144,-0.0
x,144,12,7520,27,27,216.0,1144,-0.0
x,144,12,7586,28,27,216.0,1144,-0.0
x,144,12,7652,29,27,216.0,1144,-0.0
x,144,12,7718,30,27,216.0,1144,-0.0
x,144,12,7784,31,27,216.0,1144,-0.0
x,144,12,7850,32,27,216.0,1144,-0.0
x,144,12,7916,33,27,216.0,1144,-0.0
x,144,12,7982,34,27,216.0,1144,-0.0
x,144,12,8048,35,27,216.0,1144,-0.0
x,144,12,8114,36,27,216.0,1144,-0.0
x,144,12,8180,37,27,216.0,1144,-0.0
x,144,12,8246,38,27,216.0,1144,-0.0
x,144,12,8312,39,27,216.0,1144,-0.0
x,144,12,8378,40,27,216.0,1144,-0.0
