varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,84,2,5779,1,2,156.0,1084,-0.0
x,84,2,5845,2,2,156.0,1084,0.0
x,84,2,5911,3,2,156.0,1084,-0.0
x,84,2,5977,4,2,156.0,1084,-0.0
x,84,2,6043,5,2,156.0,1084,-0.0
x,84,2,6109,6,2,156.0,1084,-0.0
x,84,2,6175,7,2,156.0,1084,-0.0
x,84,2,6241,8,2,156.0,1084,-0.0
x,84,2,6307,9,2,156.0,1084,-0.0
x,84,2,6373,10,2,156.0,1084,-0.0
x,84,2,6439,11,2,156.0,1084,-0.0
x,84,2,6505,12,2,156.0,1084,-0.0
x,84,2,6571,13,2,156.0,1084,-0.0
x,84,2,6637,14,2,156.0,1084,-0.0
x,84,2,6703,15,2,156.0,1084,-0.0
x,84,2,6769,16,2,156.0,1084,-0.0
x,84,2,6835,17,2,156.0,1084,-0.0
x,84,2,6901,18,2,156.0,1084,-0.0
x,84,2,6967,19,2,156.0,1084,-0.0
x,84,2,7033,20,2,156.0,1084,-0.0
x,84,2,7099,21,2,156.0,1084,-0.0
x,84,2,7165,22,2,156.0,1084,-0.0
x,84,2,7231,23,2,156.0,1084,-0.0
x,84,2,7297,24,2,156.0,1084,-0.0
x,84,2,7363,25,2,156.0,1084,-0.0
x,84,2,7429,26,2,156.0,1084,0.0
x,84,2,7495,27,2,156.0,1084,-0.0
x,84,2,7561,28,2,156.0,1084,-0.0
x,84,2,7627,29,2,156.0,1084,-0.0
x,84,2,7693,30,2,156.0,1084,-0.0
x,84,2,7759,31,2,156.0,1084,-0.0
x,84,2,7825,32,2,156.0,1084,0.0
x,84,2,7891,33,2,156.0,1084,-0.0
x,84,2,7957,34,2,156.0,1084,-0.0
x,84,2,8023,35,2,156.0,1084,-0.0
x,84,2,8089,36,2,156.0,1084,-0.0
x,84,2,8155,37,2,156.0,1084,-0.0
x,84,2,8221,38,2,156.0,1084,-0.0
x,84,2,8287,39,2,156.0,1084,-0.0
x,84,2,8353,40,2,156.0,1084,-0.0
x,84,2,8419,41,2,156.0,1084,-0.0
x,84,2,8485,42,2,156.0,1084,-0.0
x,84,2,8551,43,2,156.0,1084,-0.0
x,84,2,8617,44,2,156.0,1084,-0.0
x,84,2,8683,45,2,156.0,1084,-0.0
x,84,2,8749,46,2,156.0,1084,-0.0
x,84,2,8815,47,2,156.0,1084,-0.0
x,84,2,8881,48,2,156.0,1084,-0.0
x,84,2,8947,49,2,156.0,1084,-0.0
x,84,2,9013,50,2,156.0,1084,-0.0
x,84,2,9079,51,2,156.0,1084,-0.0
x,84,2,9145,52,2,156.0,1084,-0.0
x,84,2,9211,53,2,156.0,1084,-0.0
x,84,2,9277,54,2,156.0,1084,-0.0
x,84,2,9343,55,2,156.0,1084,-0.0
x,84,2,9409,56,2,156.0,1084,-0.0
x,84,2,9475,57,2,156.0,1084,-0.0
x,84,2,9541,58,2,156.0,1084,-0.0
