id,departure_timestamp,arrival_timestamp,ps_seq,Origin_PS,Destination_PS
15,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
23,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
25,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[45, 37, 30, 25, 19, 10]",45,10
38,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
56,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 11, 6]",56,6
69,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 53]",10,53
85,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[1, 6, 10, 19, 23, 36, 44, 54, 60]",1,60
86,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 10]",56,10
96,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
152,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[60, 53, 45, 37, 30, 25]",60,25
165,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45, 56]",6,56
248,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10, 6]",53,6
257,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 53]",8,53
259,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 10]",56,10
325,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[6, 11, 19, 30, 37, 45, 56]",6,56
348,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[6, 10, 19, 25, 30, 37, 45, 56]",6,56
357,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
386,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53, 60]",7,60
456,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
510,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 53]",10,53
521,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 56]",10,56
576,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
584,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
600,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
628,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 53]",8,53
630,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
633,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 53]",8,53
650,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[45, 37, 30, 25, 19, 13, 8]",45,8
651,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 11, 6, 1]",56,1
665,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[45, 37, 30, 25, 19, 10]",45,10
693,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
709,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 53]",10,53
759,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[60, 56, 45, 37, 30, 25]",60,25
762,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[10, 19, 25, 30, 37, 45, 56]",10,56
785,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 11, 6]",56,6
817,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[1, 6, 11, 25, 30, 37, 45, 53]",1,53
851,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 11, 6]",56,6
854,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[56, 45, 37, 30, 25, 19, 11, 6, 1]",56,1
872,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
892,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
901,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
913,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
917,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[53, 45, 37, 30, 25, 19, 13, 8]",53,8
949,2026-01-07T07:06:40.0,2026-01-30T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
954,2026-01-07T07:06:40.0,2026-01-23T12:44:25.531,"Any[56, 45, 37, 30, 25]",56,25
986,2026-01-07T07:06:40.0,2026-01-09T12:44:25.531,"Any[60, 56, 45, 37, 30, 25, 19]",60,19
988,2026-01-07T07:06:40.0,2026-01-16T12:44:25.531,"Any[6, 11, 19, 25, 30, 37, 45, 56]",6,56
