id,departure_timestamp,arrival_timestamp,ps_seq,Origin_PS,Destination_PS
163,2026-01-05T00:00:00.0,2026-01-14T05:37:45.531,"Any[60, 56, 45, 37, 30, 25, 19, 13, 8]",60,8
1870,2026-01-05T00:06:40.0,2026-01-28T05:44:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
2401,2026-01-05T00:13:20.0,2026-01-28T05:51:05.531,"Any[45, 37, 30, 25]",45,25
84,2026-01-05T00:26:40.0,2026-01-14T06:04:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1755,2026-01-05T00:26:40.0,2026-01-28T06:04:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
2119,2026-01-05T00:26:40.0,2026-01-21T06:04:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53, 60]",7,60
212,2026-01-05T01:40:00.0,2026-01-21T07:17:45.531,"Any[64, 53, 45, 37, 30, 25, 19, 13, 8]",64,8
2761,2026-01-05T01:46:40.0,2026-01-14T07:24:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
2044,2026-01-05T03:20:00.0,2026-01-28T08:57:45.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
489,2026-01-05T04:26:40.0,2026-01-21T10:04:25.531,"Any[19, 17, 25, 30, 37, 45, 53, 60]",19,60
1601,2026-01-05T04:26:40.0,2026-01-07T10:04:25.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
2902,2026-01-05T04:26:40.0,2026-01-07T10:04:25.531,"Any[19, 17, 25, 30, 37, 45, 53, 60]",19,60
1419,2026-01-05T04:33:20.0,2026-01-28T10:11:05.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 10]",64,10
214,2026-01-05T05:33:20.0,2026-01-14T11:11:05.531,"Any[16, 25, 30, 37, 45, 53]",16,53
257,2026-01-05T05:33:20.0,2026-01-28T11:11:05.531,"Any[16, 25, 30, 37, 45, 53]",16,53
1854,2026-01-05T05:33:20.0,2026-01-14T11:11:05.531,"Any[53, 45, 37, 30, 25]",53,25
2441,2026-01-05T05:46:40.0,2026-01-28T11:24:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
950,2026-01-05T06:06:40.0,2026-01-14T11:44:25.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 10]",64,10
2532,2026-01-05T06:06:40.0,2026-01-14T11:44:25.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 10]",64,10
788,2026-01-05T07:00:00.0,2026-01-07T12:37:45.531,"Any[3, 10, 19, 25, 30, 37, 45, 53]",3,53
80,2026-01-05T08:20:00.0,2026-01-28T13:57:45.531,"Any[1, 6, 11, 19, 25, 30, 37, 45, 53, 60]",1,60
3059,2026-01-05T08:20:00.0,2026-01-14T13:57:45.531,"Any[1, 6, 11, 19, 25, 30, 37, 45, 53, 60]",1,60
69,2026-01-05T08:26:40.0,2026-01-07T14:04:25.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 56]",7,56
583,2026-01-05T08:40:00.0,2026-01-28T14:17:45.531,"Any[10, 19, 25, 30, 37, 45, 53]",10,53
1668,2026-01-05T08:40:00.0,2026-01-07T14:17:45.531,"Any[19, 25, 30, 37, 45, 56]",19,56
1684,2026-01-05T08:40:00.0,2026-01-28T14:17:45.531,"Any[19, 25, 30, 37, 45, 56]",19,56
2912,2026-01-05T08:40:00.0,2026-01-28T14:17:45.531,"Any[19, 25, 30, 37, 45, 56]",19,56
2594,2026-01-05T10:20:00.0,2026-01-21T15:57:45.531,"Any[56, 45, 37, 30, 25]",56,25
222,2026-01-05T12:33:20.0,2026-01-07T18:11:05.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
994,2026-01-05T12:33:20.0,2026-01-28T18:11:05.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
1318,2026-01-05T12:33:20.0,2026-01-14T18:11:05.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
1567,2026-01-05T12:33:20.0,2026-01-28T18:11:05.531,"Any[14, 19, 25, 30, 37, 45, 53]",14,53
2877,2026-01-05T12:40:00.0,2026-01-28T18:17:45.531,"Any[19, 25, 30, 37, 30, 37, 45, 53, 60, 64]",19,64
1447,2026-01-05T12:46:40.0,2026-01-21T18:24:25.531,"Any[62, 45, 37, 30, 25, 19, 13, 8]",62,8
15,2026-01-05T12:53:20.0,2026-01-14T18:31:05.531,"Any[45, 37, 30, 25]",45,25
695,2026-01-05T12:53:20.0,2026-01-28T18:31:05.531,"Any[45, 37, 30, 25]",45,25
136,2026-01-05T13:00:00.0,2026-01-28T18:37:45.531,"Any[3, 6, 11, 19, 25, 30, 37, 45, 56, 60]",3,60
2226,2026-01-05T13:00:00.0,2026-01-21T18:37:45.531,"Any[3, 6, 11, 16, 25, 30, 37, 45]",3,45
437,2026-01-05T14:00:00.0,2026-01-21T19:37:45.531,"Any[19, 25, 30, 37, 45, 53]",19,53
71,2026-01-05T14:06:40.0,2026-01-21T19:44:25.531,"Any[10, 19, 25, 30, 37, 45, 56]",10,56
1062,2026-01-05T14:06:40.0,2026-01-21T19:44:25.531,"Any[13, 19, 25, 30, 37, 45, 56]",13,56
2366,2026-01-05T14:13:20.0,2026-01-21T19:51:05.531,"Any[5, 6, 11, 19, 25, 30, 37, 45, 56]",5,56
243,2026-01-05T14:20:00.0,2026-01-14T19:57:45.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
488,2026-01-05T14:20:00.0,2026-01-21T19:57:45.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
