id,departure_timestamp,arrival_timestamp,ps_seq,Origin_PS,Destination_PS
809,2026-01-05T03:13:34.0,2026-01-14T08:51:19.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 10]",64,10
835,2026-01-05T03:40:14.0,2026-01-14T09:17:59.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1140,2026-01-05T04:24:57.0,2026-01-07T10:02:42.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
635,2026-01-05T04:40:57.0,2026-01-07T10:18:42.531,"Any[60, 53, 45, 37, 30, 25, 19, 11, 6, 1]",60,1
1161,2026-01-05T04:48:23.0,2026-01-14T10:26:08.531,"Any[19, 17, 25, 30, 37, 45, 53]",19,53
1039,2026-01-05T05:00:21.0,2026-01-14T10:38:06.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 53]",7,53
306,2026-01-05T05:02:34.0,2026-01-07T10:40:19.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 11, 6, 1]",64,1
366,2026-01-05T05:24:48.669,2026-01-07T11:02:34.2,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1135,2026-01-05T05:24:48.669,2026-01-14T11:02:34.2,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
392,2026-01-05T05:54:32.0,2026-01-07T11:32:17.531,"Any[53, 45, 37, 30, 25]",53,25
489,2026-01-05T06:52:55.0,2026-01-07T12:30:40.531,"Any[56, 45, 37, 30, 25, 19]",56,19
1104,2026-01-05T06:52:55.0,2026-01-14T12:30:40.531,"Any[56, 45, 37, 30, 25, 19]",56,19
1200,2026-01-05T06:52:55.0,2026-01-14T12:30:40.531,"Any[56, 45, 37, 30, 25, 19]",56,19
213,2026-01-05T07:01:08.0,2026-01-07T12:38:53.531,"Any[3, 10, 19, 25, 30, 37, 45, 53]",3,53
1158,2026-01-05T07:01:08.0,2026-01-07T12:38:53.531,"Any[3, 10, 19, 25, 30, 37, 45, 53]",3,53
1002,2026-01-05T07:55:26.0,2026-01-14T13:33:11.531,"Any[25, 30, 37, 45, 53]",25,53
1438,2026-01-05T07:55:26.0,2026-01-14T13:33:11.531,"Any[25, 30, 37, 45, 53]",25,53
1443,2026-01-05T07:55:26.0,2026-01-14T13:33:11.531,"Any[25, 30, 37, 45, 53]",25,53
1155,2026-01-05T09:00:08.696,2026-01-07T14:37:54.227,"Any[64, 53, 45, 37, 30, 25, 11, 6, 1]",64,1
330,2026-01-05T09:39:08.0,2026-01-07T15:16:53.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
763,2026-01-05T11:12:41.0,2026-01-14T16:50:26.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
1177,2026-01-05T11:21:00.0,2026-01-14T16:58:45.531,Any[],60,17
424,2026-01-05T11:22:43.0,2026-01-14T17:00:28.531,"Any[60, 53, 45, 37, 30, 25]",60,25
673,2026-01-05T11:22:43.0,2026-01-07T17:00:28.531,"Any[60, 53, 45, 37, 30, 25]",60,25
1031,2026-01-05T11:59:40.0,2026-01-07T17:37:25.531,"Any[53, 45, 37, 30, 25]",53,25
