id,departure_timestamp,arrival_timestamp,ps_seq,Origin_PS,Destination_PS
1397,2026-01-26T00:21:33.0,2026-02-04T05:59:18.531,"Any[25, 30, 37, 45, 53, 60]",25,60
677,2026-01-26T01:30:43.0,2026-01-28T07:08:28.531,"Any[19, 25, 30, 37, 45]",19,45
163,2026-01-26T01:44:13.0,2026-02-04T07:21:58.531,"Any[53, 45, 37, 30, 25, 19, 11, 6, 1]",53,1
1341,2026-01-26T02:08:00.0,2026-02-04T07:45:45.531,Any[],45,7
157,2026-01-26T02:47:31.0,2026-01-28T08:25:16.531,"Any[17, 16, 25, 30, 37, 45, 56]",17,56
149,2026-01-26T03:13:34.0,2026-02-04T08:51:19.531,"Any[64, 60, 53, 45, 37, 30, 25, 19, 10]",64,10
43,2026-01-26T04:45:33.0,2026-02-04T10:23:18.531,"Any[19, 17, 25, 30, 37, 45, 53, 60]",19,60
333,2026-01-26T04:45:33.0,2026-01-28T10:23:18.531,"Any[19, 17, 25, 30, 37, 45, 53, 60]",19,60
551,2026-01-26T05:55:05.0,2026-02-04T11:32:50.531,"Any[53, 45, 37, 30, 25]",53,25
996,2026-01-26T06:28:25.0,2026-01-28T12:06:10.531,"Any[16, 25, 30, 37, 45, 53]",16,53
179,2026-01-26T06:52:55.0,2026-02-04T12:30:40.531,"Any[56, 45, 37, 30, 25, 19]",56,19
520,2026-01-26T06:52:55.0,2026-01-28T12:30:40.531,"Any[56, 45, 37, 30, 25, 19]",56,19
1057,2026-01-26T06:52:55.0,2026-02-04T12:30:40.531,"Any[56, 45, 37, 30, 25, 19]",56,19
1420,2026-01-26T07:55:26.0,2026-01-28T13:33:11.531,"Any[25, 30, 37, 45, 53]",25,53
1427,2026-01-26T07:55:26.0,2026-02-04T13:33:11.531,"Any[25, 30, 37, 45, 53]",25,53
252,2026-01-26T08:30:49.466,2026-01-28T14:08:34.997,"Any[13, 19, 25, 30, 37, 45, 53]",13,53
1103,2026-01-26T08:31:42.0,2026-02-04T14:09:27.531,"Any[8, 13, 19, 25, 30, 37, 45, 56]",8,56
1347,2026-01-26T08:37:00.0,2026-02-04T14:14:45.531,Any[],45,3
633,2026-01-26T08:49:55.0,2026-02-04T14:27:40.531,"Any[7, 8, 13, 19, 25, 30, 37, 45, 56]",7,56
1244,2026-01-26T09:39:08.0,2026-02-04T15:16:53.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
384,2026-01-26T09:45:24.0,2026-01-28T15:23:09.531,"Any[3, 6, 11, 19, 25, 30, 37, 45]",3,45
238,2026-01-26T10:08:46.0,2026-01-28T15:46:31.531,"Any[60, 56, 45, 37, 30, 25, 19]",60,19
392,2026-01-26T11:52:06.0,2026-02-04T17:29:51.531,"Any[53, 45, 37, 30, 25]",53,25
666,2026-01-26T12:28:38.0,2026-01-28T18:06:23.531,"Any[1, 6, 11, 25, 30, 37, 45, 53]",1,53
1494,2026-01-26T12:28:38.0,2026-01-28T18:06:23.531,"Any[1, 6, 11, 25, 30, 37, 45, 53]",1,53
877,2026-01-26T13:03:36.0,2026-02-04T18:41:21.531,"Any[8, 13, 19, 25, 30, 37, 45]",8,45
4,2026-01-26T13:09:54.0,2026-01-28T18:47:39.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
329,2026-01-26T13:09:54.0,2026-02-04T18:47:39.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
807,2026-01-26T13:09:54.0,2026-01-28T18:47:39.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
96,2026-01-26T13:13:38.0,2026-02-04T18:51:23.531,"Any[53, 45, 37, 30, 25, 19]",53,19
731,2026-01-26T13:13:38.0,2026-02-04T18:51:23.531,"Any[53, 45, 37, 30, 25, 19]",53,19
816,2026-01-26T13:13:38.0,2026-02-04T18:51:23.531,"Any[53, 45, 37, 30, 25, 19]",53,19
1279,2026-01-26T13:13:38.0,2026-02-04T18:51:23.531,"Any[53, 45, 37, 30, 25, 19]",53,19
126,2026-01-26T13:17:34.0,2026-02-04T18:55:19.531,"Any[19, 25, 30, 37, 30, 37, 45, 53, 60, 64]",19,64
1440,2026-01-26T13:17:34.0,2026-02-04T18:55:19.531,"Any[19, 25, 30, 37, 30, 37, 45, 53, 60, 64]",19,64
247,2026-01-26T13:22:26.0,2026-01-28T19:00:11.531,"Any[53, 45, 37, 30, 25, 19, 10]",53,10
326,2026-01-26T13:31:43.0,2026-01-28T19:09:28.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
474,2026-01-26T13:31:43.0,2026-01-28T19:09:28.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
1126,2026-01-26T13:31:43.0,2026-01-28T19:09:28.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
59,2026-01-26T13:37:51.0,2026-02-04T19:15:36.531,"Any[6, 11, 16, 25, 30, 37, 45, 56]",6,56
913,2026-01-26T13:47:03.0,2026-02-04T19:24:48.531,"Any[19, 25, 30, 37, 45]",19,45
1399,2026-01-26T14:08:04.0,2026-02-04T19:45:49.531,"Any[25, 30, 37, 45, 53, 60]",25,60
1403,2026-01-26T14:08:04.0,2026-02-04T19:45:49.531,"Any[25, 30, 37, 45, 53, 60]",25,60
476,2026-01-26T14:38:11.847,2026-02-04T20:15:57.378,"Any[25, 30, 37, 45]",25,45
991,2026-01-26T14:38:11.847,2026-02-04T20:15:57.378,"Any[25, 30, 37, 45]",25,45
1439,2026-01-26T14:38:11.847,2026-02-04T20:15:57.378,"Any[25, 30, 37, 45]",25,45
788,2026-01-26T14:46:43.0,2026-02-04T20:24:28.531,"Any[19, 25, 30, 37, 45, 53]",19,53
197,2026-01-26T15:06:44.0,2026-02-04T20:44:29.531,"Any[19, 25, 30, 37, 45, 56]",19,56
795,2026-01-26T15:13:34.0,2026-02-04T20:51:19.531,"Any[6, 11, 19, 25, 30, 37, 45]",6,45
1266,2026-01-26T15:14:28.0,2026-01-28T20:52:13.531,"Any[56, 45, 37, 30, 25, 19, 11, 6, 1]",56,1
310,2026-01-26T15:20:58.0,2026-01-28T20:58:43.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
398,2026-01-26T15:20:58.0,2026-02-04T20:58:43.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
972,2026-01-26T15:20:58.0,2026-02-04T20:58:43.531,"Any[56, 45, 37, 30, 25, 19, 13, 8]",56,8
1056,2026-01-26T15:40:36.0,2026-02-04T21:18:21.531,"Any[6, 11, 19, 25, 30, 37, 45, 53]",6,53
248,2026-01-26T15:58:56.316,2026-02-04T21:36:41.847,"Any[60, 53, 45, 37, 30, 25, 19, 10]",60,10
447,2026-01-26T15:58:56.316,2026-02-04T21:36:41.847,"Any[60, 53, 45, 37, 30, 25, 19, 10]",60,10
787,2026-01-26T15:58:56.316,2026-02-04T21:36:41.847,"Any[60, 53, 45, 37, 30, 25, 19, 10]",60,10
969,2026-01-26T15:58:56.316,2026-01-28T21:36:41.847,"Any[60, 53, 45, 37, 30, 25, 19, 10]",60,10
1107,2026-01-26T16:16:23.0,2026-01-28T21:54:08.531,"Any[19, 25, 30, 37, 45, 53]",19,53
1051,2026-01-26T16:41:49.0,2026-02-04T22:19:34.531,"Any[60, 53, 45, 37, 30, 25, 19, 11, 6, 6]",60,6
1024,2026-01-26T16:42:08.0,2026-01-28T22:19:53.531,"Any[60, 53, 45, 37, 30, 25, 19, 13, 8]",60,8
241,2026-01-26T16:44:42.0,2026-01-28T22:22:27.531,"Any[56, 45, 37, 30, 25, 19, 11, 6]",56,6
653,2026-01-26T17:00:57.0,2026-02-04T22:38:42.531,"Any[6, 11, 19, 25, 30, 37, 45, 56]",6,56
53,2026-01-26T17:02:24.0,2026-02-04T22:40:09.531,"Any[53, 45, 37, 30, 25]",53,25
443,2026-01-26T17:02:24.0,2026-01-28T22:40:09.531,"Any[53, 45, 37, 30, 25]",53,25
907,2026-01-26T17:05:36.177,2026-02-04T22:43:21.708,"Any[25, 30, 37, 45, 56]",25,56
1413,2026-01-26T17:05:36.177,2026-01-28T22:43:21.708,"Any[25, 30, 37, 45, 56]",25,56
1398,2026-01-26T17:14:15.0,2026-01-28T22:52:00.531,"Any[25, 30, 37, 45, 53, 60]",25,60
1418,2026-01-26T17:32:31.451,2026-01-28T23:10:16.982,"Any[25, 30, 37, 45, 53]",25,53
1422,2026-01-26T17:32:31.451,2026-02-04T23:10:16.982,"Any[25, 30, 37, 45, 53]",25,53
1430,2026-01-26T17:32:31.451,2026-02-04T23:10:16.982,"Any[25, 30, 37, 45, 53]",25,53
1501,2026-01-26T17:38:58.0,2026-02-04T23:16:43.531,"Any[1, 6, 11, 19, 25, 30, 37, 45, 53]",1,53
1260,2026-01-26T17:41:14.0,2026-01-28T23:18:59.531,"Any[56, 45, 37, 30, 25, 19, 11, 6, 1]",56,1
1261,2026-01-26T17:41:14.0,2026-02-04T23:18:59.531,"Any[56, 45, 37, 30, 25, 19, 11, 6, 1]",56,1
430,2026-01-26T18:11:14.0,2026-01-28T23:48:59.531,"Any[8, 13, 19, 25, 30, 37, 45, 53]",8,53
650,2026-01-26T18:11:14.0,2026-01-28T23:48:59.531,"Any[8, 13, 19, 25, 30, 37, 45, 53]",8,53
559,2026-01-26T18:12:41.0,2026-02-04T23:50:26.531,"Any[8, 13, 19, 25, 30, 37, 45, 53]",8,53
1148,2026-01-26T18:32:15.0,2026-02-05T00:10:00.531,"Any[19, 25, 30, 37, 45, 56, 60, 60, 64]",19,60
1309,2026-01-26T18:44:00.0,2026-02-05T00:21:45.531,Any[],53,7
1566,2026-01-26T18:54:00.0,2026-01-29T00:31:45.531,Any[],10,64
869,2026-01-26T19:14:57.0,2026-01-29T00:52:42.531,"Any[1, 6, 11, 25, 30, 37, 45, 53]",1,53
1496,2026-01-26T19:14:57.0,2026-01-29T00:52:42.531,"Any[1, 6, 11, 25, 30, 37, 45, 53]",1,53
