varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,66,2,3098,18,12,72.0,78.0,1.0
x,66,2,3099,18,12,78.0,84.0,-0.0
x,66,2,3087,18,9,72.0,84.0,0.0
x,66,2,4707,12,2,78.0,90.0,0.0
x,66,2,629,15,9,78.0,90.0,0.0
x,66,2,641,15,12,84.0,90.0,-0.0
x,66,2,1799,12,9,78.0,84.0,1.0
x,66,2,1244,9,5,84.0,90.0,-0.0
x,66,2,1801,12,9,90.0,96.0,-0.0
x,66,2,642,15,12,90.0,96.0,-0.0
x,66,2,3101,18,12,90.0,96.0,0.0
x,66,2,821,5,3,90.0,96.0,0.0
x,66,2,4708,12,2,84.0,96.0,0.0
x,66,2,1280,9,2,84.0,96.0,1.0
x,66,2,3100,18,12,84.0,90.0,-0.0
x,66,2,4709,12,2,90.0,102.0,0.0
x,66,2,3090,18,9,90.0,102.0,0.0
x,66,2,3075,18,15,72.0,78.0,0.0
x,66,2,640,15,12,78.0,84.0,-0.0
x,66,2,3088,18,9,78.0,90.0,0.0
x,66,2,1281,9,2,90.0,102.0,0.0
x,66,2,946,3,2,96.0,102.0,0.0
x,66,2,451,6,3,96.0,102.0,0.0
x,66,2,4730,9,7,84.0,96.0,0.0
x,66,2,2666,7,2,96.0,102.0,-0.0
x,66,2,1245,9,5,90.0,96.0,0.0
x,66,2,822,5,3,96.0,102.0,-0.0
x,66,2,856,5,2,90.0,102.0,0.0
x,66,2,1800,12,9,84.0,90.0,-0.0
x,66,2,4423,9,6,90.0,102.0,0.0
x,66,2,1803,12,9,102.0,108.0,-0.0
x,66,2,452,6,3,102.0,108.0,0.0
x,66,2,5120,12,12,78.0,84.0,-0.0
x,66,2,823,5,3,102.0,108.0,0.0
x,66,2,947,3,2,102.0,108.0,-0.0
x,66,2,5016,3,3,102.0,108.0,-0.0
x,66,2,5191,18,18,72.0,78.0,-0.0
x,66,2,5192,18,18,78.0,84.0,0.0
x,66,2,3089,18,9,84.0,96.0,-0.0
x,66,2,1282,9,2,96.0,108.0,-0.0
x,66,2,1246,9,5,96.0,102.0,-0.0
x,66,2,4731,9,7,90.0,102.0,0.0
x,66,2,2667,7,2,102.0,108.0,0.0
x,66,2,4710,12,2,96.0,108.0,0.0
x,66,2,5156,15,15,78.0,84.0,-0.0
x,66,2,630,15,9,84.0,96.0,-0.0
x,66,2,857,5,2,96.0,108.0,-0.0
x,66,2,3076,18,15,78.0,84.0,-0.0
x,66,2,4711,12,2,102.0,114.0,0.0
x,66,2,1802,12,9,96.0,102.0,-0.0
x,66,2,1283,9,2,102.0,114.0,0.0
