varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,102,12,2986,23,28,108.0,114.0,1.0
x,102,12,5251,23,23,108.0,114.0,-0.0
x,102,12,2945,23,27,108.0,120.0,0.0
x,102,12,2987,23,28,114.0,120.0,-0.0
x,102,12,2697,28,27,114.0,120.0,1.0
x,102,12,5252,23,23,114.0,120.0,0.0
x,102,12,2946,23,27,114.0,126.0,0.0
x,102,12,2698,28,27,120.0,126.0,-0.0
x,102,12,2988,23,28,120.0,126.0,0.0
x,102,12,2947,23,27,120.0,132.0,0.0
x,102,12,5254,23,23,126.0,132.0,0.0
x,102,12,2948,23,27,126.0,138.0,0.0
x,102,12,2699,28,27,126.0,132.0,0.0
x,102,12,2989,23,28,126.0,132.0,-0.0
x,102,12,2700,28,27,132.0,138.0,0.0
x,102,12,5253,23,23,120.0,126.0,0.0
x,102,12,5256,23,23,138.0,144.0,0.0
x,102,12,2949,23,27,132.0,144.0,0.0
x,102,12,5312,28,28,114.0,120.0,-0.0
x,102,12,2950,23,27,138.0,150.0,0.0
x,102,12,5255,23,23,132.0,138.0,0.0
x,102,12,2703,28,27,150.0,156.0,0.0
x,102,12,5314,28,28,126.0,132.0,-0.0
x,102,12,2990,23,28,132.0,138.0,-0.0
x,102,12,2701,28,27,138.0,144.0,0.0
x,102,12,2992,23,28,144.0,150.0,0.0
x,102,12,2951,23,27,144.0,156.0,0.0
x,102,12,5315,28,28,132.0,138.0,-0.0
x,102,12,5316,28,28,138.0,144.0,-0.0
x,102,12,2756,28,23,144.0,150.0,-0.0
x,102,12,2952,23,27,150.0,162.0,0.0
x,102,12,2719,28,31,114.0,126.0,0.0
x,102,12,1526,31,27,126.0,138.0,0.0
x,102,12,5257,23,23,144.0,150.0,-0.0
x,102,12,2993,23,28,150.0,156.0,-0.0
x,102,12,2704,28,27,156.0,162.0,-0.0
x,102,12,1528,31,27,138.0,150.0,0.0
x,102,12,4755,31,28,138.0,150.0,0.0
x,102,12,2720,28,31,120.0,132.0,0.0
x,102,12,5351,31,31,132.0,138.0,0.0
x,102,12,1554,31,29,138.0,150.0,0.0
x,102,12,985,29,27,150.0,162.0,0.0
x,102,12,5350,31,31,126.0,132.0,0.0
x,102,12,2721,28,31,126.0,138.0,0.0
x,102,12,2723,28,31,138.0,150.0,0.0
x,102,12,1530,31,27,150.0,162.0,0.0
x,102,12,2740,28,30,114.0,126.0,0.0
x,102,12,2931,30,34,126.0,138.0,0.0
x,102,12,3465,34,30,138.0,150.0,0.0
x,102,12,5342,30,30,150.0,156.0,0.0
x,102,12,2904,30,28,156.0,168.0,0.0
x,102,12,2706,28,27,168.0,174.0,-0.0
x,102,12,5338,30,30,126.0,132.0,0.0
x,102,12,2900,30,28,132.0,144.0,-0.0
x,102,12,5317,28,28,144.0,150.0,0.0
x,102,12,2725,28,31,150.0,162.0,0.0
x,102,12,1532,31,27,162.0,174.0,0.0
x,102,12,5352,31,31,138.0,144.0,0.0
x,102,12,1555,31,29,144.0,156.0,0.0
x,102,12,5331,29,29,156.0,162.0,0.0
x,102,12,987,29,27,162.0,174.0,0.0
x,102,12,1529,31,27,144.0,156.0,0.0
x,102,14,3097,18,12,102.0,108.0,1.0
x,102,14,3098,18,12,108.0,114.0,-0.0
x,102,14,639,15,12,108.0,114.0,-0.0
x,102,14,5190,18,18,102.0,108.0,0.0
x,102,14,4706,12,2,108.0,120.0,1.0
x,102,14,640,15,12,114.0,120.0,-0.0
x,102,14,3099,18,12,114.0,120.0,0.0
x,102,14,1798,12,9,108.0,114.0,0.0
x,102,14,1243,9,5,114.0,120.0,-0.0
x,102,14,5191,18,18,108.0,114.0,0.0
x,102,14,3086,18,9,102.0,114.0,0.0
x,102,14,3087,18,9,108.0,120.0,-0.0
x,102,14,3074,18,15,102.0,108.0,0.0
x,102,14,628,15,9,108.0,120.0,-0.0
x,102,14,4707,12,2,114.0,126.0,0.0
x,102,14,3088,18,9,114.0,126.0,0.0
x,102,14,1290,9,4,114.0,126.0,0.0
x,102,14,2542,2,1,120.0,126.0,1.0
x,102,14,1244,9,5,120.0,126.0,-0.0
x,102,14,1800,12,9,120.0,126.0,-0.0
x,102,14,3075,18,15,108.0,114.0,-0.0
x,102,14,629,15,9,114.0,126.0,0.0
x,102,14,820,5,3,120.0,126.0,0.0
x,102,14,2665,7,2,126.0,132.0,0.0
x,102,14,1340,9,1,120.0,132.0,0.0
x,102,14,877,5,1,120.0,132.0,-0.0
x,102,14,2543,2,1,126.0,132.0,0.0
x,102,14,1339,9,1,114.0,126.0,0.0
x,102,14,4708,12,2,120.0,132.0,-0.0
x,102,14,2774,4,6,126.0,132.0,0.0
x,102,14,5026,4,4,126.0,132.0,0.0
x,102,14,1245,9,5,126.0,132.0,0.0
x,102,14,3076,18,15,114.0,120.0,-0.0
x,102,14,630,15,9,120.0,132.0,0.0
x,102,14,641,15,12,120.0,126.0,0.0
x,102,14,1801,12,9,126.0,132.0,-0.0
x,102,14,821,5,3,126.0,132.0,0.0
x,102,14,1291,9,4,120.0,132.0,-0.0
x,102,14,1280,9,2,120.0,132.0,-0.0
x,102,14,3100,18,12,120.0,126.0,0.0
x,102,14,4709,12,2,126.0,138.0,0.0
x,102,14,1341,9,1,126.0,138.0,0.0
x,102,14,969,3,1,126.0,132.0,0.0
x,102,14,878,5,1,126.0,138.0,0.0
x,102,14,5192,18,18,114.0,120.0,0.0
x,102,14,3089,18,9,120.0,132.0,0.0
x,102,14,1246,9,5,132.0,138.0,-0.0
x,102,14,2688,7,1,126.0,138.0,0.0
x,102,14,451,6,3,132.0,138.0,0.0
x,102,14,4729,9,7,114.0,126.0,0.0
x,102,14,2544,2,1,132.0,138.0,-0.0
x,102,14,970,3,1,132.0,138.0,0.0
x,102,14,2786,4,5,126.0,138.0,0.0
x,102,14,856,5,2,126.0,138.0,0.0
x,102,14,855,5,2,120.0,132.0,0.0
x,102,14,1292,9,4,126.0,138.0,0.0
x,102,14,1342,9,1,132.0,144.0,0.0
x,102,14,1799,12,9,114.0,120.0,-0.0
x,102,14,642,15,12,126.0,132.0,0.0
x,102,14,4710,12,2,132.0,144.0,-0.0
x,102,14,5119,12,12,108.0,114.0,0.0
x,102,14,3122,18,21,114.0,126.0,0.0
x,102,14,4615,21,16,126.0,138.0,0.0
x,102,14,1889,16,11,138.0,144.0,0.0
x,102,14,4421,9,6,114.0,126.0,0.0
x,102,14,505,6,1,126.0,138.0,0.0
x,102,14,2545,2,1,138.0,144.0,0.0
x,102,14,5120,12,12,114.0,120.0,-0.0
x,102,14,4423,9,6,126.0,138.0,0.0
x,102,14,452,6,3,138.0,144.0,-0.0
x,102,14,5028,4,4,138.0,144.0,0.0
x,102,14,450,6,3,126.0,132.0,0.0
x,102,14,946,3,2,132.0,138.0,0.0
x,102,14,5156,15,15,114.0,120.0,0.0
x,102,14,823,5,3,138.0,144.0,-0.0
x,102,14,506,6,1,132.0,144.0,0.0
x,102,14,5157,15,15,120.0,126.0,-0.0
x,102,14,631,15,9,126.0,138.0,0.0
x,102,14,1247,9,5,138.0,144.0,0.0
x,102,14,5122,12,12,126.0,132.0,-0.0
x,102,14,1802,12,9,132.0,138.0,-0.0
x,102,14,1281,9,2,126.0,138.0,0.0
x,102,14,879,5,1,132.0,144.0,-0.0
x,102,14,4730,9,7,120.0,132.0,0.0
x,102,14,2689,7,1,132.0,144.0,-0.0
x,102,14,822,5,3,132.0,138.0,-0.0
x,102,14,971,3,1,138.0,144.0,-0.0
x,102,14,5062,7,7,126.0,132.0,0.0
x,102,14,5003,2,2,132.0,138.0,0.0
x,102,14,3090,18,9,126.0,138.0,0.0
x,102,14,1343,9,1,138.0,150.0,0.0
x,102,14,1279,9,2,114.0,126.0,0.0
x,102,14,880,5,1,138.0,150.0,0.0
x,102,14,5193,18,18,120.0,126.0,0.0
x,102,14,1283,9,2,138.0,150.0,0.0
x,102,14,5085,9,9,120.0,126.0,-0.0
x,102,14,2546,2,1,144.0,150.0,-0.0
x,102,14,1824,12,18,132.0,138.0,0.0
x,102,14,3092,18,9,138.0,150.0,0.0
x,102,14,4422,9,6,120.0,132.0,-0.0
x,102,14,3077,18,15,120.0,126.0,0.0
x,102,14,5158,15,15,126.0,132.0,-0.0
x,102,14,5159,15,15,132.0,138.0,-0.0
x,102,14,633,15,9,138.0,150.0,0.0
x,102,14,2788,4,5,138.0,150.0,0.0
x,102,14,945,3,2,126.0,132.0,0.0
x,102,14,2776,4,6,138.0,144.0,0.0
x,102,14,453,6,3,144.0,150.0,-0.0
x,102,14,5050,6,6,126.0,132.0,0.0
x,102,14,5194,18,18,126.0,132.0,0.0
x,102,14,3091,18,9,132.0,144.0,-0.0
x,102,14,1248,9,5,144.0,150.0,0.0
x,102,14,5121,12,12,120.0,126.0,-0.0
x,102,14,1257,9,10,120.0,132.0,-0.0
x,102,14,1724,10,6,132.0,138.0,0.0
x,102,14,507,6,1,138.0,150.0,0.0
x,102,14,808,5,6,120.0,126.0,0.0
x,102,14,3102,18,12,132.0,138.0,0.0
x,102,14,1803,12,9,138.0,144.0,-0.0
x,102,14,5086,9,9,126.0,132.0,-0.0
x,102,14,972,3,1,144.0,150.0,0.0
x,102,14,4424,9,6,132.0,144.0,-0.0
x,102,14,4731,9,7,126.0,138.0,0.0
x,102,14,2633,7,3,138.0,150.0,0.0
x,102,14,2690,7,1,138.0,150.0,0.0
