varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,72,2,3097,18,12,72.0,78.0,0.0
x,72,2,3098,18,12,78.0,84.0,-0.0
x,72,2,3086,18,9,72.0,84.0,1.0
x,72,2,4706,12,2,78.0,90.0,0.0
x,72,2,628,15,9,78.0,90.0,0.0
x,72,2,640,15,12,84.0,90.0,-0.0
x,72,2,1798,12,9,78.0,84.0,-0.0
x,72,2,1243,9,5,84.0,90.0,-0.0
x,72,2,1800,12,9,90.0,96.0,-0.0
x,72,2,641,15,12,90.0,96.0,-0.0
x,72,2,3100,18,12,90.0,96.0,-0.0
x,72,2,820,5,3,90.0,96.0,-0.0
x,72,2,4707,12,2,84.0,96.0,-0.0
x,72,2,1279,9,2,84.0,96.0,1.0
x,72,2,3099,18,12,84.0,90.0,-0.0
x,72,2,4708,12,2,90.0,102.0,0.0
x,72,2,3089,18,9,90.0,102.0,0.0
x,72,2,3074,18,15,72.0,78.0,0.0
x,72,2,639,15,12,78.0,84.0,-0.0
x,72,2,3087,18,9,78.0,90.0,0.0
x,72,2,1280,9,2,90.0,102.0,0.0
x,72,2,945,3,2,96.0,102.0,-0.0
x,72,2,450,6,3,96.0,102.0,0.0
x,72,2,4729,9,7,84.0,96.0,-0.0
x,72,2,2665,7,2,96.0,102.0,-0.0
x,72,2,1244,9,5,90.0,96.0,-0.0
x,72,2,821,5,3,96.0,102.0,-0.0
x,72,2,855,5,2,90.0,102.0,0.0
x,72,2,1799,12,9,84.0,90.0,-0.0
x,72,2,4422,9,6,90.0,102.0,0.0
x,72,2,1802,12,9,102.0,108.0,-0.0
x,72,2,451,6,3,102.0,108.0,0.0
x,72,2,5119,12,12,78.0,84.0,-0.0
x,72,2,822,5,3,102.0,108.0,0.0
x,72,2,946,3,2,102.0,108.0,-0.0
x,72,2,5015,3,3,102.0,108.0,-0.0
x,72,2,5190,18,18,72.0,78.0,-0.0
x,72,2,5191,18,18,78.0,84.0,0.0
x,72,2,3088,18,9,84.0,96.0,-0.0
x,72,2,1281,9,2,96.0,108.0,-0.0
