varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,84,2,1241,9,5,84.0,90.0,0.0
x,84,2,818,5,3,90.0,96.0,0.0
x,84,2,1277,9,2,84.0,96.0,1.0
x,84,2,1278,9,2,90.0,102.0,0.0
x,84,2,943,3,2,96.0,102.0,-0.0
x,84,2,448,6,3,96.0,102.0,-0.0
x,84,2,4727,9,7,84.0,96.0,-0.0
x,84,2,2663,7,2,96.0,102.0,-0.0
x,84,2,1242,9,5,90.0,96.0,0.0
x,84,2,819,5,3,96.0,102.0,-0.0
x,84,2,853,5,2,90.0,102.0,0.0
x,84,2,4420,9,6,90.0,102.0,0.0
x,84,2,449,6,3,102.0,108.0,0.0
x,84,2,820,5,3,102.0,108.0,0.0
x,84,2,944,3,2,102.0,108.0,-0.0
x,84,2,5013,3,3,102.0,108.0,-0.0
x,84,2,1279,9,2,96.0,108.0,-0.0
x,84,2,1243,9,5,96.0,102.0,-0.0
x,84,2,4728,9,7,90.0,102.0,0.0
x,84,2,2664,7,2,102.0,108.0,0.0
x,84,2,854,5,2,96.0,108.0,-0.0
x,84,2,1280,9,2,102.0,114.0,0.0
x,84,2,1633,8,2,102.0,114.0,0.0
x,84,2,855,5,2,102.0,114.0,0.0
x,84,2,2630,7,3,102.0,114.0,0.0
x,84,2,945,3,2,108.0,114.0,0.0
x,84,2,1289,9,4,90.0,102.0,0.0
x,84,2,2785,4,5,102.0,114.0,0.0
x,84,2,2665,7,2,108.0,114.0,-0.0
x,84,2,2773,4,6,102.0,108.0,0.0
x,84,2,450,6,3,108.0,114.0,0.0
x,84,2,1255,9,10,90.0,102.0,0.0
x,84,2,4453,10,5,102.0,114.0,0.0
x,84,2,2804,4,9,102.0,114.0,0.0
x,84,2,4775,10,4,102.0,114.0,0.0
x,84,2,5060,7,7,96.0,102.0,-0.0
x,84,2,2629,7,3,96.0,108.0,-0.0
x,84,2,5082,9,9,84.0,90.0,0.0
x,84,2,4719,3,7,102.0,114.0,0.0
x,84,2,2666,7,2,114.0,120.0,-0.0
x,84,2,1244,9,5,102.0,108.0,0.0
x,84,2,821,5,3,108.0,114.0,-0.0
x,84,2,946,3,2,114.0,120.0,0.0
x,84,2,5083,9,9,90.0,96.0,0.0
x,84,2,4729,9,7,96.0,108.0,0.0
x,84,2,5062,7,7,108.0,114.0,0.0
x,84,2,4422,9,6,102.0,114.0,0.0
x,84,2,451,6,3,114.0,120.0,0.0
x,84,2,2651,7,8,96.0,102.0,0.0
x,84,2,856,5,2,108.0,120.0,-0.0
x,84,2,4730,9,7,102.0,114.0,0.0
x,84,2,806,5,6,90.0,96.0,0.0
x,84,2,4762,6,4,96.0,102.0,-0.0
x,84,2,1282,9,2,114.0,126.0,0.0
x,84,2,5085,9,9,102.0,108.0,0.0
x,84,2,1245,9,5,108.0,114.0,0.0
x,84,2,822,5,3,114.0,120.0,-0.0
x,84,2,947,3,2,120.0,126.0,0.0
