varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,0,1,3988,53,45,30.0,42.0,0.0
x,0,1,2309,45,37,42.0,54.0,0.0
x,0,1,3987,53,45,24.0,36.0,1.0
x,0,1,2308,45,37,36.0,48.0,1.0
x,0,1,3964,53,56,24.0,30.0,0.0
x,0,1,157,56,45,30.0,42.0,0.0
x,0,1,5521,45,45,42.0,48.0,0.0
x,0,1,2310,45,37,48.0,60.0,0.0
x,0,1,4383,53,64,30.0,42.0,0.0
x,0,1,193,64,56,42.0,54.0,0.0
x,0,1,161,56,45,54.0,66.0,0.0
x,0,1,5525,45,45,66.0,72.0,0.0
x,0,1,8718,45,37,72.0,1000,0.0
x,0,1,4382,53,64,24.0,36.0,0.0
x,0,1,192,64,56,36.0,48.0,0.0
x,0,1,160,56,45,48.0,60.0,0.0
x,0,1,2312,45,37,60.0,72.0,0.0
x,0,1,3989,53,45,36.0,48.0,-0.0
x,0,1,5520,45,45,36.0,42.0,-0.0
x,0,1,3965,53,56,30.0,36.0,-0.0
x,0,1,158,56,45,36.0,48.0,-0.0
x,0,1,3990,53,45,42.0,54.0,0.0
x,0,1,2311,45,37,54.0,66.0,0.0
x,0,1,3952,53,55,24.0,30.0,0.0
x,0,1,5639,55,55,30.0,36.0,0.0
x,0,1,169,55,56,36.0,42.0,0.0
x,0,1,159,56,45,42.0,54.0,0.0
x,0,1,168,55,56,30.0,36.0,-0.0
x,0,2,621,39,32,30.0,42.0,0.0
x,0,2,4180,32,26,42.0,54.0,0.0
x,0,2,3384,26,12,54.0,66.0,0.0
x,0,2,1808,12,9,66.0,72.0,0.0
x,0,2,6307,9,2,72.0,1000,-0.0
x,0,2,608,39,35,24.0,30.0,1.0
x,0,2,3833,35,29,30.0,42.0,0.0
x,0,2,1034,29,26,42.0,48.0,1.0
x,0,2,3383,26,12,48.0,60.0,1.0
x,0,2,4715,12,2,60.0,72.0,1.0
x,0,2,3863,35,32,30.0,36.0,1.0
x,0,2,4147,32,29,36.0,42.0,1.0
x,0,2,1056,29,22,42.0,54.0,0.0
x,0,2,3749,22,12,54.0,66.0,0.0
x,0,2,4179,32,26,36.0,48.0,0.0
x,0,2,575,39,31,24.0,36.0,0.0
x,0,2,1554,31,29,36.0,48.0,0.0
x,0,2,1035,29,26,48.0,54.0,0.0
x,0,2,3351,26,15,54.0,66.0,0.0
x,0,2,649,15,12,66.0,72.0,0.0
x,0,2,6505,12,2,72.0,1000,0.0
x,0,2,620,39,32,24.0,36.0,-0.0
x,0,2,576,39,31,30.0,42.0,0.0
x,0,2,1555,31,29,42.0,54.0,0.0
x,0,2,1058,29,22,54.0,66.0,0.0
x,0,2,3762,22,18,66.0,72.0,0.0
x,0,2,6901,18,2,72.0,1000,0.0
x,0,2,5399,35,35,30.0,36.0,0.0
x,0,2,3864,35,32,36.0,42.0,0.0
x,0,2,3413,26,18,54.0,66.0,0.0
x,0,2,3108,18,12,66.0,72.0,0.0
x,0,2,3711,22,15,54.0,66.0,0.0
x,0,2,610,39,35,36.0,42.0,0.0
x,0,2,3835,35,29,42.0,54.0,0.0
x,0,2,1036,29,26,54.0,60.0,0.0
x,0,2,3385,26,12,60.0,72.0,0.0
x,0,2,3760,22,18,54.0,60.0,0.0
x,0,2,3096,18,9,60.0,72.0,-0.0
x,0,2,3434,26,22,48.0,54.0,-0.0
x,0,2,3107,18,12,60.0,66.0,-0.0
x,0,3,2921,30,37,30.0,42.0,0.0
x,0,3,3160,37,45,42.0,54.0,0.0
x,0,3,2920,30,37,24.0,36.0,1.0
x,0,3,3159,37,45,36.0,48.0,1.0
x,0,3,5425,37,37,42.0,48.0,0.0
x,0,3,3161,37,45,48.0,60.0,-0.0
x,0,4,4752,31,28,18.0,30.0,0.0
x,0,4,2743,28,30,30.0,42.0,0.0
x,0,4,2923,30,37,42.0,54.0,0.0
x,0,4,3162,37,45,54.0,66.0,0.0
x,0,4,1562,31,36,18.0,30.0,0.0
x,0,4,2096,36,47,30.0,42.0,0.0
x,0,4,750,47,60,42.0,54.0,0.0
x,0,4,1485,60,53,54.0,60.0,0.0
x,0,4,3993,53,45,60.0,72.0,-0.0
x,0,4,1525,31,27,18.0,30.0,0.0
x,0,4,362,27,28,30.0,42.0,0.0
x,0,4,2745,28,30,42.0,54.0,0.0
x,0,4,2925,30,37,54.0,66.0,0.0
x,0,4,5429,37,37,66.0,72.0,0.0
x,0,4,8198,37,45,72.0,1000,0.0
x,0,4,4753,31,28,24.0,36.0,0.0
x,0,4,2744,28,30,36.0,48.0,0.0
x,0,4,2924,30,37,48.0,60.0,-0.0
x,0,4,3163,37,45,60.0,72.0,-0.0
x,0,4,4754,31,28,30.0,42.0,0.0
x,0,4,5341,30,30,42.0,48.0,0.0
x,0,4,5411,36,36,30.0,36.0,0.0
x,0,4,2075,36,40,36.0,48.0,0.0
x,0,4,248,40,39,48.0,54.0,0.0
x,0,4,591,39,36,54.0,66.0,0.0
x,0,4,5417,36,36,66.0,72.0,1.0
x,0,4,8132,36,45,72.0,1000,1.0
x,0,4,2107,36,44,30.0,42.0,0.0
x,0,4,1214,44,54,42.0,54.0,0.0
x,0,4,2221,54,55,54.0,66.0,0.0
x,0,4,4925,55,53,66.0,72.0,0.0
x,0,4,9254,53,45,72.0,1000,0.0
x,0,4,5315,28,28,30.0,36.0,0.0
x,0,4,5317,28,28,42.0,48.0,0.0
x,0,4,2746,28,30,48.0,60.0,0.0
x,0,4,2926,30,37,60.0,72.0,-0.0
x,0,4,5303,27,27,30.0,36.0,0.0
x,0,4,363,27,28,36.0,48.0,-0.0
x,0,4,5316,28,28,36.0,42.0,0.0
x,0,4,5343,30,30,54.0,60.0,0.0
x,0,4,1567,31,36,48.0,60.0,-0.0
x,0,4,5416,36,36,60.0,66.0,1.0
x,0,4,761,47,54,42.0,48.0,0.0
x,0,4,2254,54,60,48.0,54.0,0.0
x,0,4,1551,31,29,18.0,30.0,0.0
x,0,4,5327,29,29,30.0,36.0,0.0
x,0,4,1077,29,32,36.0,42.0,-0.0
x,0,4,4137,32,39,42.0,54.0,0.0
x,0,4,1566,31,36,42.0,54.0,0.0
x,0,4,5415,36,36,54.0,60.0,1.0
x,0,4,1565,31,36,36.0,48.0,1.0
x,0,4,5414,36,36,48.0,54.0,1.0
x,0,5,3418,26,21,18.0,30.0,0.0
x,0,5,3429,26,22,18.0,24.0,0.0
x,0,5,3779,22,21,24.0,36.0,0.0
x,0,5,3325,26,27,18.0,30.0,0.0
x,0,5,404,27,21,30.0,42.0,0.0
x,0,5,3419,26,21,24.0,36.0,1.0
x,0,5,3420,26,21,30.0,42.0,0.0
x,0,5,3407,26,18,18.0,30.0,0.0
x,0,5,3136,18,22,30.0,36.0,0.0
x,0,5,3781,22,21,36.0,48.0,0.0
x,0,5,5242,22,22,24.0,30.0,0.0
x,0,5,3780,22,21,30.0,42.0,0.0
x,0,6,2919,30,37,18.0,30.0,0.0
x,0,6,3158,37,45,30.0,42.0,0.0
x,0,6,5423,37,37,30.0,36.0,0.0
x,0,6,3159,37,45,36.0,48.0,1.0
x,0,6,2921,30,37,30.0,42.0,0.0
x,0,6,5425,37,37,42.0,48.0,0.0
x,0,6,3161,37,45,48.0,60.0,-0.0
x,0,6,2920,30,37,24.0,36.0,1.0
x,0,7,2118,36,31,30.0,42.0,0.0
x,0,7,1529,31,27,42.0,54.0,0.0
x,0,7,387,27,23,54.0,66.0,0.0
x,0,7,1511,23,17,66.0,72.0,0.0
x,0,7,6841,17,8,72.0,1000,0.0
x,0,7,2074,36,40,30.0,42.0,0.0
x,0,7,269,40,43,42.0,48.0,0.0
x,0,7,2416,43,32,48.0,60.0,0.0
x,0,7,4129,32,27,60.0,72.0,0.0
x,0,7,7501,27,8,72.0,1000,0.0
x,0,7,2073,36,40,24.0,36.0,0.0
x,0,7,246,40,39,36.0,42.0,0.0
x,0,7,623,39,32,42.0,54.0,0.0
x,0,7,4128,32,27,54.0,66.0,0.0
x,0,7,5309,27,27,66.0,72.0,0.0
x,0,7,2117,36,31,24.0,36.0,1.0
x,0,7,4755,31,28,36.0,48.0,1.0
