varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,48,2,1801,12,9,72.0,78.0,0.0
x,48,2,1050,29,22,54.0,66.0,0.0
x,48,2,3743,22,12,66.0,78.0,0.0
x,48,2,3428,26,22,60.0,66.0,-0.0
x,48,2,1028,29,26,54.0,60.0,0.0
x,48,2,3344,26,15,60.0,72.0,0.0
x,48,2,642,15,12,72.0,78.0,0.0
x,48,2,3406,26,18,60.0,72.0,0.0
x,48,2,3101,18,12,72.0,78.0,0.0
x,48,2,4119,32,27,48.0,60.0,0.0
x,48,2,401,27,21,60.0,72.0,0.0
x,48,2,5230,21,21,72.0,78.0,0.0
x,48,2,3377,26,12,60.0,72.0,-0.0
x,48,2,4709,12,2,72.0,84.0,0.0
x,48,2,1030,29,26,66.0,72.0,0.0
x,48,2,3379,26,12,72.0,84.0,0.0
x,48,2,1029,29,26,60.0,66.0,1.0
x,48,2,3407,26,18,66.0,78.0,0.0
x,48,2,3102,18,12,78.0,84.0,-0.0
x,48,2,3090,18,9,72.0,84.0,0.0
x,48,2,1246,9,5,78.0,84.0,0.0
x,48,2,3378,26,12,66.0,78.0,0.0
x,48,2,4710,12,2,78.0,90.0,0.0
x,48,2,5323,29,29,54.0,60.0,1.0
x,48,2,3345,26,15,66.0,78.0,0.0
x,48,2,632,15,9,78.0,90.0,0.0
x,48,2,3380,26,12,78.0,90.0,0.0
x,48,2,1052,29,22,66.0,78.0,0.0
x,48,2,3745,22,12,78.0,90.0,0.0
x,48,2,1282,9,2,78.0,90.0,0.0
x,48,2,3707,22,15,78.0,90.0,0.0
x,48,2,5324,29,29,60.0,66.0,-0.0
x,48,2,3346,26,15,72.0,84.0,0.0
x,48,2,644,15,12,84.0,90.0,-0.0
x,48,2,1802,12,9,78.0,84.0,0.0
x,48,2,1247,9,5,84.0,90.0,0.0
x,48,2,5325,29,29,66.0,72.0,0.0
x,48,2,1031,29,26,72.0,78.0,0.0
x,48,2,1804,12,9,90.0,96.0,-0.0
x,48,2,3347,26,15,78.0,90.0,0.0
x,48,2,645,15,12,90.0,96.0,0.0
x,48,2,4142,32,29,54.0,60.0,0.0
x,48,2,3409,26,18,78.0,90.0,0.0
x,48,2,3104,18,12,90.0,96.0,0.0
x,48,2,824,5,3,90.0,96.0,0.0
x,48,2,5300,27,27,60.0,66.0,0.0
x,48,2,338,27,29,66.0,78.0,0.0
x,48,2,1032,29,26,78.0,84.0,0.0
x,48,2,3381,26,12,84.0,96.0,0.0
x,48,2,4173,32,26,48.0,60.0,0.0
x,48,2,1053,29,22,72.0,84.0,0.0
x,48,2,3746,22,12,84.0,96.0,0.0
x,48,2,4711,12,2,84.0,96.0,0.0
x,48,2,4424,9,6,78.0,90.0,0.0
x,48,2,453,6,3,90.0,96.0,0.0
x,48,2,4141,32,29,48.0,54.0,1.0
x,48,2,5289,26,26,66.0,72.0,0.0
x,48,2,5358,32,32,48.0,54.0,0.0
x,48,2,4174,32,26,54.0,66.0,0.0
x,48,2,5288,26,26,60.0,66.0,0.0
x,48,2,1293,9,4,78.0,90.0,0.0
x,48,2,5029,4,4,90.0,96.0,0.0
x,48,2,858,5,2,84.0,96.0,0.0
x,48,2,1283,9,2,84.0,96.0,0.0
x,48,2,3430,26,22,72.0,78.0,0.0
x,48,2,3756,22,18,78.0,84.0,1.0
x,48,2,3103,18,12,84.0,90.0,0.0
x,48,2,4712,12,2,90.0,102.0,0.0
x,48,2,3757,22,18,84.0,90.0,-0.0
x,48,2,3093,18,9,90.0,102.0,0.0
x,48,2,3429,26,22,66.0,72.0,1.0
x,48,2,3755,22,18,72.0,78.0,-0.0
x,48,2,4121,32,27,60.0,72.0,0.0
x,48,2,5302,27,27,72.0,78.0,0.0
x,48,2,383,27,23,78.0,90.0,0.0
x,48,2,3024,23,19,90.0,102.0,0.0
