varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,60,2,5779,1,2,132.0,1060,-0.0
x,60,2,5845,2,2,132.0,1060,0.0
x,60,2,5911,3,2,132.0,1060,-0.0
x,60,2,5977,4,2,132.0,1060,-0.0
x,60,2,6043,5,2,132.0,1060,-0.0
x,60,2,6109,6,2,132.0,1060,-0.0
x,60,2,6175,7,2,132.0,1060,-0.0
x,60,2,6241,8,2,132.0,1060,-0.0
x,60,2,6307,9,2,132.0,1060,-0.0
x,60,2,6373,10,2,132.0,1060,-0.0
x,60,2,6439,11,2,132.0,1060,-0.0
x,60,2,6505,12,2,132.0,1060,0.0
x,60,2,6571,13,2,132.0,1060,-0.0
x,60,2,6637,14,2,132.0,1060,-0.0
x,60,2,6703,15,2,132.0,1060,-0.0
x,60,2,6769,16,2,132.0,1060,-0.0
x,60,2,6835,17,2,132.0,1060,-0.0
x,60,2,6901,18,2,132.0,1060,-0.0
x,60,2,6967,19,2,132.0,1060,-0.0
x,60,2,7033,20,2,132.0,1060,-0.0
x,60,2,7099,21,2,132.0,1060,-0.0
x,60,2,7165,22,2,132.0,1060,-0.0
x,60,2,7231,23,2,132.0,1060,-0.0
x,60,2,7297,24,2,132.0,1060,-0.0
x,60,2,7363,25,2,132.0,1060,-0.0
x,60,2,7429,26,2,132.0,1060,-0.0
x,60,2,7495,27,2,132.0,1060,-0.0
x,60,2,7561,28,2,132.0,1060,-0.0
x,60,2,7627,29,2,132.0,1060,-0.0
x,60,2,7693,30,2,132.0,1060,-0.0
x,60,2,7759,31,2,132.0,1060,-0.0
x,60,2,7825,32,2,132.0,1060,-0.0
x,60,2,7891,33,2,132.0,1060,-0.0
x,60,2,7957,34,2,132.0,1060,-0.0
x,60,2,8023,35,2,132.0,1060,-0.0
x,60,2,8089,36,2,132.0,1060,-0.0
x,60,2,8155,37,2,132.0,1060,-0.0
x,60,2,8221,38,2,132.0,1060,-0.0
x,60,2,8287,39,2,132.0,1060,-0.0
x,60,2,8353,40,2,132.0,1060,-0.0
x,60,2,8419,41,2,132.0,1060,-0.0
x,60,2,8485,42,2,132.0,1060,-0.0
x,60,2,8551,43,2,132.0,1060,-0.0
x,60,2,8617,44,2,132.0,1060,-0.0
x,60,2,8683,45,2,132.0,1060,-0.0
x,60,2,8749,46,2,132.0,1060,-0.0
x,60,2,8815,47,2,132.0,1060,-0.0
x,60,2,8881,48,2,132.0,1060,-0.0
x,60,2,8947,49,2,132.0,1060,-0.0
x,60,2,9013,50,2,132.0,1060,-0.0
x,60,2,9079,51,2,132.0,1060,-0.0
x,60,2,9145,52,2,132.0,1060,-0.0
x,60,2,9211,53,2,132.0,1060,-0.0
x,60,2,9277,54,2,132.0,1060,-0.0
x,60,2,9343,55,2,132.0,1060,-0.0
x,60,2,9409,56,2,132.0,1060,-0.0
x,60,2,9475,57,2,132.0,1060,-0.0
x,60,2,9541,58,2,132.0,1060,-0.0
x,60,2,9607,59,2,132.0,1060,-0.0
x,60,2,9673,60,2,132.0,1060,-0.0
x,60,2,9739,61,2,132.0,1060,-0.0
x,60,2,9805,62,2,132.0,1060,-0.0
x,60,2,9871,63,2,132.0,1060,-0.0
x,60,2,9937,64,2,132.0,1060,-0.0
x,60,2,10003,65,2,132.0,1060,-0.0
x,60,2,10069,66,2,132.0,1060,-0.0
x,60,2,4705,12,2,60.0,72.0,1.0
x,60,2,4706,12,2,66.0,78.0,0.0
x,60,2,4707,12,2,72.0,84.0,-0.0
x,60,2,4708,12,2,78.0,90.0,0.0
x,60,2,4709,12,2,84.0,96.0,0.0
x,60,2,4710,12,2,90.0,102.0,0.0
x,60,2,4711,12,2,96.0,108.0,0.0
x,60,2,4712,12,2,102.0,114.0,0.0
x,60,2,4713,12,2,108.0,120.0,-0.0
x,60,2,4714,12,2,114.0,126.0,0.0
x,60,2,4715,12,2,120.0,132.0,0.0
x,60,2,5118,12,12,60.0,66.0,0.0
x,60,2,5119,12,12,66.0,72.0,0.0
x,60,2,5120,12,12,72.0,78.0,0.0
x,60,2,5121,12,12,78.0,84.0,0.0
x,60,2,5122,12,12,84.0,90.0,0.0
x,60,2,5123,12,12,90.0,96.0,0.0
x,60,2,5124,12,12,96.0,102.0,0.0
x,60,2,5125,12,12,102.0,108.0,0.0
x,60,2,5126,12,12,108.0,114.0,0.0
x,60,2,5127,12,12,114.0,120.0,0.0
x,60,2,5128,12,12,120.0,126.0,0.0
x,60,2,5129,12,12,126.0,132.0,0.0
x,60,4,5822,1,45,132.0,1060,-0.0
x,60,4,5888,2,45,132.0,1060,-0.0
x,60,4,5954,3,45,132.0,1060,-0.0
x,60,4,6020,4,45,132.0,1060,-0.0
x,60,4,6086,5,45,132.0,1060,-0.0
x,60,4,6152,6,45,132.0,1060,-0.0
x,60,4,6218,7,45,132.0,1060,-0.0
x,60,4,6284,8,45,132.0,1060,-0.0
x,60,4,6350,9,45,132.0,1060,-0.0
x,60,4,6416,10,45,132.0,1060,-0.0
x,60,4,6482,11,45,132.0,1060,-0.0
x,60,4,6548,12,45,132.0,1060,-0.0
x,60,4,6614,13,45,132.0,1060,-0.0
x,60,4,6680,14,45,132.0,1060,-0.0
x,60,4,6746,15,45,132.0,1060,-0.0
x,60,4,6812,16,45,132.0,1060,-0.0
x,60,4,6878,17,45,132.0,1060,-0.0
x,60,4,6944,18,45,132.0,1060,-0.0
x,60,4,7010,19,45,132.0,1060,-0.0
x,60,4,7076,20,45,132.0,1060,-0.0
x,60,4,7142,21,45,132.0,1060,-0.0
x,60,4,7208,22,45,132.0,1060,-0.0
x,60,4,7274,23,45,132.0,1060,-0.0
x,60,4,7340,24,45,132.0,1060,-0.0
x,60,4,7406,25,45,132.0,1060,-0.0
x,60,4,7472,26,45,132.0,1060,-0.0
x,60,4,7538,27,45,132.0,1060,-0.0
x,60,4,7604,28,45,132.0,1060,-0.0
x,60,4,7670,29,45,132.0,1060,-0.0
x,60,4,7736,30,45,132.0,1060,-0.0
x,60,4,7802,31,45,132.0,1060,-0.0
x,60,4,7868,32,45,132.0,1060,-0.0
x,60,4,7934,33,45,132.0,1060,-0.0
x,60,4,8000,34,45,132.0,1060,-0.0
x,60,4,8066,35,45,132.0,1060,-0.0
x,60,4,8132,36,45,132.0,1060,-0.0
x,60,4,8198,37,45,132.0,1060,0.0
