varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,78,7,5785,1,8,150.0,1078,-0.0
x,78,7,5851,2,8,150.0,1078,-0.0
x,78,7,5917,3,8,150.0,1078,-0.0
x,78,7,5983,4,8,150.0,1078,-0.0
x,78,7,6049,5,8,150.0,1078,-0.0
x,78,7,6115,6,8,150.0,1078,-0.0
x,78,7,6181,7,8,150.0,1078,-0.0
x,78,7,6247,8,8,150.0,1078,0.0
x,78,7,6313,9,8,150.0,1078,-0.0
x,78,7,6379,10,8,150.0,1078,-0.0
x,78,7,6445,11,8,150.0,1078,-0.0
x,78,7,6511,12,8,150.0,1078,-0.0
x,78,7,6577,13,8,150.0,1078,0.0
x,78,7,6643,14,8,150.0,1078,-0.0
x,78,7,6709,15,8,150.0,1078,-0.0
x,78,7,6775,16,8,150.0,1078,-0.0
x,78,7,6841,17,8,150.0,1078,-0.0
x,78,7,6907,18,8,150.0,1078,-0.0
x,78,7,6973,19,8,150.0,1078,-0.0
x,78,7,7039,20,8,150.0,1078,-0.0
x,78,7,7105,21,8,150.0,1078,-0.0
x,78,7,7171,22,8,150.0,1078,-0.0
x,78,7,7237,23,8,150.0,1078,-0.0
x,78,7,7303,24,8,150.0,1078,-0.0
x,78,7,7369,25,8,150.0,1078,-0.0
x,78,7,7435,26,8,150.0,1078,-0.0
x,78,7,7501,27,8,150.0,1078,-0.0
x,78,7,7567,28,8,150.0,1078,-0.0
x,78,7,7633,29,8,150.0,1078,-0.0
x,78,7,7699,30,8,150.0,1078,-0.0
x,78,7,7765,31,8,150.0,1078,-0.0
x,78,7,7831,32,8,150.0,1078,-0.0
x,78,7,7897,33,8,150.0,1078,-0.0
x,78,7,7963,34,8,150.0,1078,-0.0
x,78,7,8029,35,8,150.0,1078,-0.0
x,78,7,8095,36,8,150.0,1078,-0.0
x,78,7,8161,37,8,150.0,1078,-0.0
x,78,7,8227,38,8,150.0,1078,-0.0
x,78,7,8293,39,8,150.0,1078,-0.0
x,78,7,8359,40,8,150.0,1078,-0.0
x,78,7,8425,41,8,150.0,1078,-0.0
x,78,7,8491,42,8,150.0,1078,-0.0
x,78,7,8557,43,8,150.0,1078,-0.0
x,78,7,8623,44,8,150.0,1078,-0.0
x,78,7,8689,45,8,150.0,1078,-0.0
x,78,7,8755,46,8,150.0,1078,-0.0
x,78,7,8821,47,8,150.0,1078,-0.0
x,78,7,8887,48,8,150.0,1078,-0.0
x,78,7,8953,49,8,150.0,1078,-0.0
x,78,7,9019,50,8,150.0,1078,-0.0
x,78,7,9085,51,8,150.0,1078,-0.0
x,78,7,9151,52,8,150.0,1078,-0.0
x,78,7,9217,53,8,150.0,1078,-0.0
x,78,7,9283,54,8,150.0,1078,-0.0
x,78,7,9349,55,8,150.0,1078,-0.0
x,78,7,9415,56,8,150.0,1078,-0.0
x,78,7,9481,57,8,150.0,1078,-0.0
x,78,7,9547,58,8,150.0,1078,-0.0
x,78,7,9613,59,8,150.0,1078,-0.0
x,78,7,9679,60,8,150.0,1078,-0.0
x,78,7,9745,61,8,150.0,1078,-0.0
x,78,7,9811,62,8,150.0,1078,-0.0
x,78,7,9877,63,8,150.0,1078,-0.0
x,78,7,9943,64,8,150.0,1078,-0.0
x,78,7,10009,65,8,150.0,1078,-0.0
x,78,7,10075,66,8,150.0,1078,-0.0
x,78,7,3265,13,8,78.0,90.0,0.0
x,78,7,3266,13,8,84.0,96.0,1.0
x,78,7,3267,13,8,90.0,102.0,0.0
x,78,7,3268,13,8,96.0,108.0,-0.0
x,78,7,3269,13,8,102.0,114.0,0.0
x,78,7,3270,13,8,108.0,120.0,0.0
x,78,7,3271,13,8,114.0,126.0,0.0
x,78,7,3272,13,8,120.0,132.0,0.0
x,78,7,3273,13,8,126.0,138.0,0.0
x,78,7,3274,13,8,132.0,144.0,0.0
x,78,7,3275,13,8,138.0,150.0,0.0
x,78,7,5130,13,13,78.0,84.0,0.0
x,78,7,5131,13,13,84.0,90.0,0.0
x,78,7,5132,13,13,90.0,96.0,0.0
x,78,7,5133,13,13,96.0,102.0,0.0
x,78,7,5134,13,13,102.0,108.0,0.0
x,78,7,5135,13,13,108.0,114.0,0.0
x,78,7,5136,13,13,114.0,120.0,0.0
x,78,7,5137,13,13,120.0,126.0,0.0
x,78,7,5138,13,13,126.0,132.0,0.0
x,78,7,5139,13,13,132.0,138.0,0.0
x,78,7,5140,13,13,138.0,144.0,0.0
x,78,7,5141,13,13,144.0,150.0,0.0
x,78,12,5804,1,27,150.0,1078,-0.0
x,78,12,5870,2,27,150.0,1078,-0.0
x,78,12,5936,3,27,150.0,1078,-0.0
x,78,12,6002,4,27,150.0,1078,-0.0
x,78,12,6068,5,27,150.0,1078,-0.0
x,78,12,6134,6,27,150.0,1078,-0.0
x,78,12,6200,7,27,150.0,1078,-0.0
x,78,12,6266,8,27,150.0,1078,-0.0
x,78,12,6332,9,27,150.0,1078,-0.0
x,78,12,6398,10,27,150.0,1078,-0.0
x,78,12,6464,11,27,150.0,1078,-0.0
x,78,12,6530,12,27,150.0,1078,-0.0
x,78,12,6596,13,27,150.0,1078,-0.0
x,78,12,6662,14,27,150.0,1078,-0.0
x,78,12,6728,15,27,150.0,1078,-0.0
x,78,12,6794,16,27,150.0,1078,-0.0
x,78,12,6860,17,27,150.0,1078,-0.0
x,78,12,6926,18,27,150.0,1078,-0.0
x,78,12,6992,19,27,150.0,1078,-0.0
x,78,12,7058,20,27,150.0,1078,-0.0
x,78,12,7124,21,27,150.0,1078,-0.0
x,78,12,7190,22,27,150.0,1078,-0.0
x,78,12,7256,23,27,150.0,1078,-0.0
x,78,12,7322,24,27,150.0,1078,-0.0
x,78,12,7388,25,27,150.0,1078,-0.0
x,78,12,7454,26,27,150.0,1078,-0.0
x,78,12,7520,27,27,150.0,1078,-0.0
x,78,12,7586,28,27,150.0,1078,-0.0
x,78,12,7652,29,27,150.0,1078,-0.0
x,78,12,7718,30,27,150.0,1078,-0.0
x,78,12,7784,31,27,150.0,1078,-0.0
x,78,12,7850,32,27,150.0,1078,-0.0
x,78,12,7916,33,27,150.0,1078,-0.0
x,78,12,7982,34,27,150.0,1078,-0.0
x,78,12,8048,35,27,150.0,1078,-0.0
x,78,12,8114,36,27,150.0,1078,-0.0
x,78,12,8180,37,27,150.0,1078,-0.0
x,78,12,8246,38,27,150.0,1078,-0.0
x,78,12,8312,39,27,150.0,1078,-0.0
x,78,12,8378,40,27,150.0,1078,-0.0
x,78,12,8444,41,27,150.0,1078,-0.0
x,78,12,8510,42,27,150.0,1078,-0.0
x,78,12,8576,43,27,150.0,1078,-0.0
x,78,12,8642,44,27,150.0,1078,-0.0
x,78,12,8708,45,27,150.0,1078,-0.0
x,78,12,8774,46,27,150.0,1078,-0.0
x,78,12,8840,47,27,150.0,1078,-0.0
x,78,12,8906,48,27,150.0,1078,-0.0
x,78,12,8972,49,27,150.0,1078,-0.0
x,78,12,9038,50,27,150.0,1078,-0.0
x,78,12,9104,51,27,150.0,1078,-0.0
x,78,12,9170,52,27,150.0,1078,1.0
x,78,12,9236,53,27,150.0,1078,-0.0
x,78,12,9302,54,27,150.0,1078,-0.0
x,78,12,9368,55,27,150.0,1078,-0.0
x,78,12,9434,56,27,150.0,1078,-0.0
x,78,12,9500,57,27,150.0,1078,-0.0
x,78,12,9566,58,27,150.0,1078,-0.0
x,78,12,9632,59,27,150.0,1078,-0.0
x,78,12,9698,60,27,150.0,1078,-0.0
x,78,12,9764,61,27,150.0,1078,-0.0
x,78,12,9830,62,27,150.0,1078,-0.0
x,78,12,9896,63,27,150.0,1078,-0.0
x,78,12,9962,64,27,150.0,1078,-0.0
x,78,12,10028,65,27,150.0,1078,-0.0
x,78,12,10094,66,27,150.0,1078,-0.0
x,78,14,5778,1,1,150.0,1078,-0.0
x,78,14,5844,2,1,150.0,1078,-0.0
x,78,14,5910,3,1,150.0,1078,-0.0
x,78,14,5976,4,1,150.0,1078,-0.0
x,78,14,6042,5,1,150.0,1078,-0.0
x,78,14,6108,6,1,150.0,1078,-0.0
x,78,14,6174,7,1,150.0,1078,-0.0
x,78,14,6240,8,1,150.0,1078,-0.0
x,78,14,6306,9,1,150.0,1078,-0.0
x,78,14,6372,10,1,150.0,1078,-0.0
x,78,14,6438,11,1,150.0,1078,-0.0
x,78,14,6504,12,1,150.0,1078,-0.0
x,78,14,6570,13,1,150.0,1078,-0.0
x,78,14,6636,14,1,150.0,1078,-0.0
x,78,14,6702,15,1,150.0,1078,-0.0
x,78,14,6768,16,1,150.0,1078,-0.0
x,78,14,6834,17,1,150.0,1078,-0.0
x,78,14,6900,18,1,150.0,1078,-0.0
x,78,14,6966,19,1,150.0,1078,-0.0
x,78,14,7032,20,1,150.0,1078,-0.0
x,78,14,7098,21,1,150.0,1078,-0.0
x,78,14,7164,22,1,150.0,1078,-0.0
x,78,14,7230,23,1,150.0,1078,-0.0
x,78,14,7296,24,1,150.0,1078,-0.0
x,78,14,7362,25,1,150.0,1078,-0.0
x,78,14,7428,26,1,150.0,1078,-0.0
x,78,14,7494,27,1,150.0,1078,-0.0
x,78,14,7560,28,1,150.0,1078,-0.0
x,78,14,7626,29,1,150.0,1078,-0.0
x,78,14,7692,30,1,150.0,1078,-0.0
x,78,14,7758,31,1,150.0,1078,-0.0
x,78,14,7824,32,1,150.0,1078,-0.0
x,78,14,7890,33,1,150.0,1078,-0.0
x,78,14,7956,34,1,150.0,1078,-0.0
x,78,14,8022,35,1,150.0,1078,-0.0
x,78,14,8088,36,1,150.0,1078,-0.0
x,78,14,8154,37,1,150.0,1078,-0.0
x,78,14,8220,38,1,150.0,1078,-0.0
x,78,14,8286,39,1,150.0,1078,-0.0
x,78,14,8352,40,1,150.0,1078,-0.0
x,78,14,8418,41,1,150.0,1078,-0.0
x,78,14,8484,42,1,150.0,1078,-0.0
x,78,14,8550,43,1,150.0,1078,-0.0
x,78,14,8616,44,1,150.0,1078,-0.0
x,78,14,8682,45,1,150.0,1078,-0.0
x,78,14,8748,46,1,150.0,1078,-0.0
x,78,14,8814,47,1,150.0,1078,-0.0
x,78,14,8880,48,1,150.0,1078,-0.0
x,78,14,8946,49,1,150.0,1078,-0.0
x,78,14,9012,50,1,150.0,1078,-0.0
x,78,14,9078,51,1,150.0,1078,-0.0
x,78,14,9144,52,1,150.0,1078,-0.0
x,78,14,9210,53,1,150.0,1078,-0.0
x,78,14,9276,54,1,150.0,1078,-0.0
x,78,14,9342,55,1,150.0,1078,-0.0
x,78,14,9408,56,1,150.0,1078,-0.0
x,78,14,9474,57,1,150.0,1078,-0.0
x,78,14,9540,58,1,150.0,1078,-0.0
x,78,14,9606,59,1,150.0,1078,-0.0
x,78,14,9672,60,1,150.0,1078,-0.0
x,78,14,9738,61,1,150.0,1078,-0.0
x,78,14,9804,62,1,150.0,1078,-0.0
x,78,14,9870,63,1,150.0,1078,-0.0
x,78,14,9936,64,1,150.0,1078,1.0
x,78,14,10002,65,1,150.0,1078,-0.0
x,78,14,10068,66,1,150.0,1078,-0.0
x,78,15,5819,1,42,150.0,1078,-0.0
x,78,15,5885,2,42,150.0,1078,-0.0
x,78,15,5951,3,42,150.0,1078,-0.0
x,78,15,6017,4,42,150.0,1078,-0.0
x,78,15,6083,5,42,150.0,1078,-0.0
x,78,15,6149,6,42,150.0,1078,-0.0
x,78,15,6215,7,42,150.0,1078,-0.0
x,78,15,6281,8,42,150.0,1078,-0.0
x,78,15,6347,9,42,150.0,1078,-0.0
x,78,15,6413,10,42,150.0,1078,-0.0
x,78,15,6479,11,42,150.0,1078,-0.0
x,78,15,6545,12,42,150.0,1078,-0.0
x,78,15,6611,13,42,150.0,1078,-0.0
x,78,15,6677,14,42,150.0,1078,-0.0
x,78,15,6743,15,42,150.0,1078,-0.0
x,78,15,6809,16,42,150.0,1078,-0.0
x,78,15,6875,17,42,150.0,1078,-0.0
x,78,15,6941,18,42,150.0,1078,-0.0
x,78,15,7007,19,42,150.0,1078,-0.0
x,78,15,7073,20,42,150.0,1078,-0.0
x,78,15,7139,21,42,150.0,1078,-0.0
x,78,15,7205,22,42,150.0,1078,-0.0
x,78,15,7271,23,42,150.0,1078,-0.0
x,78,15,7337,24,42,150.0,1078,0.0
x,78,15,7403,25,42,150.0,1078,-0.0
x,78,15,7469,26,42,150.0,1078,-0.0
x,78,15,7535,27,42,150.0,1078,-0.0
x,78,15,7601,28,42,150.0,1078,-0.0
x,78,15,7667,29,42,150.0,1078,-0.0
x,78,15,7733,30,42,150.0,1078,-0.0
x,78,15,7799,31,42,150.0,1078,-0.0
x,78,15,7865,32,42,150.0,1078,-0.0
x,78,15,7931,33,42,150.0,1078,0.0
x,78,15,7997,34,42,150.0,1078,-0.0
x,78,15,8063,35,42,150.0,1078,-0.0
x,78,15,8129,36,42,150.0,1078,-0.0
x,78,15,8195,37,42,150.0,1078,-0.0
x,78,15,8261,38,42,150.0,1078,-0.0
x,78,15,8327,39,42,150.0,1078,-0.0
x,78,15,8393,40,42,150.0,1078,-0.0
x,78,15,8459,41,42,150.0,1078,-0.0
x,78,15,8525,42,42,150.0,1078,0.0
x,78,15,8591,43,42,150.0,1078,-0.0
x,78,15,8657,44,42,150.0,1078,-0.0
x,78,15,8723,45,42,150.0,1078,-0.0
x,78,15,8789,46,42,150.0,1078,-0.0
x,78,15,8855,47,42,150.0,1078,-0.0
x,78,15,8921,48,42,150.0,1078,-0.0
x,78,15,8987,49,42,150.0,1078,-0.0
x,78,15,9053,50,42,150.0,1078,-0.0
x,78,15,9119,51,42,150.0,1078,-0.0
x,78,15,9185,52,42,150.0,1078,-0.0
x,78,15,9251,53,42,150.0,1078,-0.0
x,78,15,9317,54,42,150.0,1078,-0.0
x,78,15,9383,55,42,150.0,1078,-0.0
x,78,15,9449,56,42,150.0,1078,-0.0
x,78,15,9515,57,42,150.0,1078,-0.0
x,78,15,9581,58,42,150.0,1078,-0.0
x,78,15,9647,59,42,150.0,1078,-0.0
x,78,15,9713,60,42,150.0,1078,-0.0
x,78,15,9779,61,42,150.0,1078,-0.0
x,78,15,9845,62,42,150.0,1078,-0.0
x,78,15,9911,63,42,150.0,1078,-0.0
x,78,15,9977,64,42,150.0,1078,-0.0
x,78,15,10043,65,42,150.0,1078,-0.0
x,78,15,10109,66,42,150.0,1078,-0.0
x,78,15,514,33,42,90.0,102.0,0.0
x,78,15,515,33,42,96.0,108.0,1.0
x,78,15,516,33,42,102.0,114.0,0.0
x,78,15,517,33,42,108.0,120.0,0.0
x,78,15,518,33,42,114.0,126.0,0.0
x,78,15,519,33,42,120.0,132.0,0.0
x,78,15,520,33,42,126.0,138.0,0.0
x,78,15,521,33,42,132.0,144.0,0.0
x,78,15,522,33,42,138.0,150.0,0.0
x,78,15,4318,24,33,78.0,90.0,0.0
x,78,15,4319,24,33,84.0,96.0,1.0
x,78,15,4320,24,33,90.0,102.0,0.0
x,78,15,4321,24,33,96.0,108.0,-0.0
x,78,15,4322,24,33,102.0,114.0,0.0
x,78,15,4323,24,33,108.0,120.0,-0.0
x,78,15,4324,24,33,114.0,126.0,0.0
x,78,15,4325,24,33,120.0,132.0,0.0
x,78,15,4326,24,33,126.0,138.0,0.0
x,78,15,4327,24,33,132.0,144.0,0.0
x,78,15,4328,24,33,138.0,150.0,0.0
x,78,15,5372,33,33,90.0,96.0,0.0
x,78,15,5373,33,33,96.0,102.0,0.0
x,78,15,5374,33,33,102.0,108.0,-0.0
x,78,15,5375,33,33,108.0,114.0,0.0
x,78,15,5376,33,33,114.0,120.0,-0.0
x,78,15,5377,33,33,120.0,126.0,0.0
x,78,15,5378,33,33,126.0,132.0,-0.0
x,78,15,5379,33,33,132.0,138.0,0.0
x,78,15,5380,33,33,138.0,144.0,0.0
x,78,15,5381,33,33,144.0,150.0,0.0
x,78,15,5262,24,24,78.0,84.0,0.0
x,78,15,5263,24,24,84.0,90.0,0.0
x,78,15,5264,24,24,90.0,96.0,0.0
x,78,15,5265,24,24,96.0,102.0,0.0
x,78,15,5266,24,24,102.0,108.0,0.0
x,78,15,5267,24,24,108.0,114.0,0.0
x,78,15,5268,24,24,114.0,120.0,0.0
x,78,15,5269,24,24,120.0,126.0,0.0
x,78,15,5270,24,24,126.0,132.0,0.0
x,78,15,5271,24,24,132.0,138.0,0.0
x,78,15,5272,24,24,138.0,144.0,0.0
x,78,15,5273,24,24,144.0,150.0,0.0
x,78,16,5822,1,45,150.0,1078,-0.0
x,78,16,5888,2,45,150.0,1078,-0.0
x,78,16,5954,3,45,150.0,1078,-0.0
x,78,16,6020,4,45,150.0,1078,-0.0
x,78,16,6086,5,45,150.0,1078,-0.0
x,78,16,6152,6,45,150.0,1078,-0.0
x,78,16,6218,7,45,150.0,1078,-0.0
x,78,16,6284,8,45,150.0,1078,-0.0
x,78,16,6350,9,45,150.0,1078,-0.0
x,78,16,6416,10,45,150.0,1078,-0.0
x,78,16,6482,11,45,150.0,1078,-0.0
x,78,16,6548,12,45,150.0,1078,-0.0
x,78,16,6614,13,45,150.0,1078,-0.0
x,78,16,6680,14,45,150.0,1078,-0.0
x,78,16,6746,15,45,150.0,1078,-0.0
x,78,16,6812,16,45,150.0,1078,-0.0
x,78,16,6878,17,45,150.0,1078,-0.0
x,78,16,6944,18,45,150.0,1078,-0.0
x,78,16,7010,19,45,150.0,1078,-0.0
x,78,16,7076,20,45,150.0,1078,-0.0
x,78,16,7142,21,45,150.0,1078,-0.0
x,78,16,7208,22,45,150.0,1078,-0.0
x,78,16,7274,23,45,150.0,1078,-0.0
x,78,16,7340,24,45,150.0,1078,-0.0
x,78,16,7406,25,45,150.0,1078,-0.0
x,78,16,7472,26,45,150.0,1078,-0.0
x,78,16,7538,27,45,150.0,1078,-0.0
x,78,16,7604,28,45,150.0,1078,-0.0
x,78,16,7670,29,45,150.0,1078,-0.0
x,78,16,7736,30,45,150.0,1078,-0.0
x,78,16,7802,31,45,150.0,1078,-0.0
x,78,16,7868,32,45,150.0,1078,-0.0
x,78,16,7934,33,45,150.0,1078,-0.0
x,78,16,8000,34,45,150.0,1078,-0.0
x,78,16,8066,35,45,150.0,1078,-0.0
x,78,16,8132,36,45,150.0,1078,-0.0
x,78,16,8198,37,45,150.0,1078,0.0
