varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,42,2,5779,1,2,114.0,1042,-0.0
x,42,2,5845,2,2,114.0,1042,0.0
x,42,2,5911,3,2,114.0,1042,-0.0
x,42,2,5977,4,2,114.0,1042,-0.0
x,42,2,6043,5,2,114.0,1042,-0.0
x,42,2,6109,6,2,114.0,1042,-0.0
x,42,2,6175,7,2,114.0,1042,-0.0
x,42,2,6241,8,2,114.0,1042,-0.0
x,42,2,6307,9,2,114.0,1042,-0.0
x,42,2,6373,10,2,114.0,1042,-0.0
x,42,2,6439,11,2,114.0,1042,-0.0
x,42,2,6505,12,2,114.0,1042,0.0
x,42,2,6571,13,2,114.0,1042,-0.0
x,42,2,6637,14,2,114.0,1042,-0.0
x,42,2,6703,15,2,114.0,1042,-0.0
x,42,2,6769,16,2,114.0,1042,-0.0
x,42,2,6835,17,2,114.0,1042,-0.0
x,42,2,6901,18,2,114.0,1042,-0.0
x,42,2,6967,19,2,114.0,1042,-0.0
x,42,2,7033,20,2,114.0,1042,-0.0
x,42,2,7099,21,2,114.0,1042,-0.0
x,42,2,7165,22,2,114.0,1042,-0.0
x,42,2,7231,23,2,114.0,1042,-0.0
x,42,2,7297,24,2,114.0,1042,-0.0
x,42,2,7363,25,2,114.0,1042,-0.0
x,42,2,7429,26,2,114.0,1042,0.0
x,42,2,7495,27,2,114.0,1042,-0.0
x,42,2,7561,28,2,114.0,1042,-0.0
x,42,2,7627,29,2,114.0,1042,-0.0
x,42,2,7693,30,2,114.0,1042,-0.0
x,42,2,7759,31,2,114.0,1042,-0.0
x,42,2,7825,32,2,114.0,1042,-0.0
x,42,2,7891,33,2,114.0,1042,-0.0
x,42,2,7957,34,2,114.0,1042,-0.0
x,42,2,8023,35,2,114.0,1042,-0.0
x,42,2,8089,36,2,114.0,1042,-0.0
x,42,2,8155,37,2,114.0,1042,-0.0
x,42,2,8221,38,2,114.0,1042,-0.0
x,42,2,8287,39,2,114.0,1042,-0.0
x,42,2,8353,40,2,114.0,1042,-0.0
x,42,2,8419,41,2,114.0,1042,-0.0
x,42,2,8485,42,2,114.0,1042,-0.0
x,42,2,8551,43,2,114.0,1042,-0.0
x,42,2,8617,44,2,114.0,1042,-0.0
x,42,2,8683,45,2,114.0,1042,-0.0
x,42,2,8749,46,2,114.0,1042,-0.0
x,42,2,8815,47,2,114.0,1042,-0.0
x,42,2,8881,48,2,114.0,1042,-0.0
x,42,2,8947,49,2,114.0,1042,-0.0
x,42,2,9013,50,2,114.0,1042,-0.0
x,42,2,9079,51,2,114.0,1042,-0.0
x,42,2,9145,52,2,114.0,1042,-0.0
x,42,2,9211,53,2,114.0,1042,-0.0
x,42,2,9277,54,2,114.0,1042,-0.0
x,42,2,9343,55,2,114.0,1042,-0.0
x,42,2,9409,56,2,114.0,1042,-0.0
x,42,2,9475,57,2,114.0,1042,-0.0
x,42,2,9541,58,2,114.0,1042,-0.0
x,42,2,9607,59,2,114.0,1042,-0.0
x,42,2,9673,60,2,114.0,1042,-0.0
x,42,2,9739,61,2,114.0,1042,-0.0
x,42,2,9805,62,2,114.0,1042,-0.0
x,42,2,9871,63,2,114.0,1042,-0.0
x,42,2,9937,64,2,114.0,1042,-0.0
x,42,2,10003,65,2,114.0,1042,-0.0
x,42,2,10069,66,2,114.0,1042,-0.0
x,42,2,3375,26,12,42.0,54.0,0.0
x,42,2,3376,26,12,48.0,60.0,0.0
x,42,2,3377,26,12,54.0,66.0,0.0
x,42,2,3378,26,12,60.0,72.0,0.0
x,42,2,3379,26,12,66.0,78.0,0.0
x,42,2,3380,26,12,72.0,84.0,1.0
x,42,2,3381,26,12,78.0,90.0,0.0
x,42,2,3382,26,12,84.0,96.0,0.0
x,42,2,3383,26,12,90.0,102.0,0.0
x,42,2,3384,26,12,96.0,108.0,0.0
x,42,2,3385,26,12,102.0,114.0,0.0
x,42,2,4707,12,2,54.0,66.0,0.0
x,42,2,4708,12,2,60.0,72.0,-0.0
x,42,2,4709,12,2,66.0,78.0,0.0
x,42,2,4710,12,2,72.0,84.0,-0.0
x,42,2,4711,12,2,78.0,90.0,0.0
x,42,2,4712,12,2,84.0,96.0,-0.0
x,42,2,4713,12,2,90.0,102.0,0.0
x,42,2,4714,12,2,96.0,108.0,1.0
x,42,2,4715,12,2,102.0,114.0,0.0
x,42,2,5286,26,26,42.0,48.0,0.0
x,42,2,5287,26,26,48.0,54.0,1.0
x,42,2,5288,26,26,54.0,60.0,1.0
x,42,2,5289,26,26,60.0,66.0,1.0
x,42,2,5290,26,26,66.0,72.0,1.0
x,42,2,5291,26,26,72.0,78.0,0.0
x,42,2,5292,26,26,78.0,84.0,-0.0
x,42,2,5293,26,26,84.0,90.0,0.0
x,42,2,5294,26,26,90.0,96.0,0.0
x,42,2,5295,26,26,96.0,102.0,0.0
x,42,2,5296,26,26,102.0,108.0,0.0
x,42,2,5297,26,26,108.0,114.0,0.0
x,42,2,5120,12,12,54.0,60.0,0.0
x,42,2,5121,12,12,60.0,66.0,0.0
x,42,2,5122,12,12,66.0,72.0,-0.0
x,42,2,5123,12,12,72.0,78.0,0.0
x,42,2,5124,12,12,78.0,84.0,0.0
x,42,2,5125,12,12,84.0,90.0,1.0
x,42,2,5126,12,12,90.0,96.0,1.0
x,42,2,5127,12,12,96.0,102.0,0.0
x,42,2,5128,12,12,102.0,108.0,0.0
x,42,2,5129,12,12,108.0,114.0,0.0
x,42,4,5822,1,45,114.0,1042,-0.0
x,42,4,5888,2,45,114.0,1042,-0.0
x,42,4,5954,3,45,114.0,1042,-0.0
x,42,4,6020,4,45,114.0,1042,-0.0
x,42,4,6086,5,45,114.0,1042,-0.0
x,42,4,6152,6,45,114.0,1042,-0.0
x,42,4,6218,7,45,114.0,1042,-0.0
x,42,4,6284,8,45,114.0,1042,-0.0
x,42,4,6350,9,45,114.0,1042,-0.0
x,42,4,6416,10,45,114.0,1042,-0.0
x,42,4,6482,11,45,114.0,1042,-0.0
x,42,4,6548,12,45,114.0,1042,-0.0
x,42,4,6614,13,45,114.0,1042,-0.0
x,42,4,6680,14,45,114.0,1042,-0.0
x,42,4,6746,15,45,114.0,1042,-0.0
x,42,4,6812,16,45,114.0,1042,-0.0
x,42,4,6878,17,45,114.0,1042,-0.0
x,42,4,6944,18,45,114.0,1042,-0.0
x,42,4,7010,19,45,114.0,1042,-0.0
x,42,4,7076,20,45,114.0,1042,-0.0
x,42,4,7142,21,45,114.0,1042,-0.0
x,42,4,7208,22,45,114.0,1042,-0.0
x,42,4,7274,23,45,114.0,1042,-0.0
x,42,4,7340,24,45,114.0,1042,-0.0
x,42,4,7406,25,45,114.0,1042,-0.0
x,42,4,7472,26,45,114.0,1042,-0.0
x,42,4,7538,27,45,114.0,1042,-0.0
x,42,4,7604,28,45,114.0,1042,-0.0
x,42,4,7670,29,45,114.0,1042,-0.0
