varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,132,29,51,25,19,132.0,138.0,1.0
x,132,29,4088,19,20,138.0,150.0,0.0
x,132,29,3547,20,24,150.0,162.0,0.0
x,132,29,4323,24,33,162.0,174.0,0.0
x,132,29,519,33,42,174.0,186.0,0.0
x,132,29,731,42,41,186.0,198.0,0.0
x,132,29,8,25,17,132.0,144.0,0.0
x,132,29,2026,17,20,144.0,156.0,0.0
x,132,29,3548,20,24,156.0,168.0,1.0
x,132,29,4324,24,33,168.0,180.0,1.0
x,132,29,520,33,42,180.0,192.0,1.0
x,132,29,5488,42,42,192.0,198.0,0.0
x,132,29,5274,25,25,132.0,138.0,0.0
x,132,29,52,25,19,138.0,144.0,0.0
x,132,29,4089,19,20,144.0,156.0,1.0
x,132,29,2048,17,19,144.0,150.0,0.0
x,132,29,4090,19,20,150.0,162.0,0.0
x,132,29,5219,20,20,162.0,168.0,0.0
x,132,29,3550,20,24,168.0,180.0,0.0
x,132,29,4326,24,33,180.0,192.0,0.0
x,132,29,522,33,42,192.0,204.0,-0.0
x,132,29,8524,42,41,204.0,1132,0.0
x,132,29,5203,19,19,138.0,144.0,1.0
x,132,29,732,42,41,192.0,204.0,1.0
x,132,29,29,25,30,132.0,138.0,0.0
x,132,29,2928,30,34,138.0,150.0,0.0
x,132,29,3482,34,38,150.0,162.0,0.0
x,132,29,5435,38,38,162.0,168.0,0.0
x,132,29,5436,38,38,168.0,174.0,0.0
x,132,29,5437,38,38,174.0,180.0,0.0
x,132,29,5438,38,38,180.0,186.0,0.0
x,132,29,5439,38,38,186.0,192.0,0.0
x,132,29,5440,38,38,192.0,198.0,0.0
x,132,29,5441,38,38,198.0,204.0,-0.0
x,132,29,8260,38,41,204.0,1132,-0.0
x,132,29,5267,24,24,162.0,168.0,0.0
x,132,29,4024,19,16,138.0,144.0,0.0
x,132,29,1918,16,20,144.0,156.0,0.0
x,132,29,5180,17,17,144.0,150.0,0.0
x,132,29,5181,17,17,150.0,156.0,0.0
x,132,29,5182,17,17,156.0,162.0,0.0
x,132,29,2029,17,20,162.0,174.0,0.0
x,132,29,5221,20,20,174.0,180.0,0.0
x,132,29,3552,20,24,180.0,192.0,0.0
x,132,29,4328,24,33,192.0,204.0,-0.0
x,132,29,7930,33,41,204.0,1132,-0.0
x,132,29,5217,20,20,150.0,156.0,0.0
x,132,29,5489,42,42,198.0,204.0,0.0
x,132,29,5385,34,34,150.0,156.0,0.0
x,132,29,5386,34,34,156.0,162.0,0.0
x,132,29,5387,34,34,162.0,168.0,0.0
x,132,29,5388,34,34,168.0,174.0,0.0
x,132,29,5389,34,34,174.0,180.0,0.0
x,132,29,5390,34,34,180.0,186.0,0.0
x,132,29,5391,34,34,186.0,192.0,-0.0
x,132,29,3489,34,38,192.0,204.0,-0.0
x,132,29,5335,30,30,138.0,144.0,0.0
x,132,29,5336,30,30,144.0,150.0,0.0
x,132,29,5337,30,30,150.0,156.0,0.0
x,132,29,5338,30,30,156.0,162.0,0.0
x,132,29,5339,30,30,162.0,168.0,0.0
x,132,29,5340,30,30,168.0,174.0,0.0
x,132,29,5341,30,30,174.0,180.0,0.0
x,132,29,2935,30,34,180.0,192.0,-0.0
x,132,29,2027,17,20,150.0,162.0,0.0
x,132,40,797,65,63,150.0,162.0,0.0
x,132,40,796,65,63,144.0,156.0,0.0
x,132,40,5734,63,63,156.0,162.0,0.0
x,132,40,5757,65,65,150.0,156.0,0.0
x,132,40,5758,65,65,156.0,162.0,0.0
x,132,40,5756,65,65,144.0,150.0,0.0
x,132,40,5735,63,63,162.0,168.0,0.0
x,132,40,798,65,63,156.0,168.0,0.0
x,132,40,5759,65,65,162.0,168.0,0.0
x,132,40,799,65,63,162.0,174.0,0.0
x,132,40,5736,63,63,168.0,174.0,0.0
x,132,40,5760,65,65,168.0,174.0,0.0
x,132,40,5737,63,63,174.0,180.0,0.0
x,132,40,800,65,63,168.0,180.0,0.0
x,132,40,5761,65,65,174.0,180.0,0.0
x,132,40,3033,63,65,162.0,174.0,0.0
x,132,40,801,65,63,174.0,186.0,0.0
x,132,40,5738,63,63,180.0,186.0,0.0
x,132,40,5762,65,65,180.0,186.0,0.0
x,132,40,5739,63,63,186.0,192.0,0.0
x,132,40,802,65,63,180.0,192.0,0.0
x,132,40,5763,65,65,186.0,192.0,0.0
x,132,40,3035,63,65,174.0,186.0,0.0
x,132,40,803,65,63,186.0,198.0,0.0
x,132,40,5740,63,63,192.0,198.0,0.0
x,132,40,1609,66,65,132.0,144.0,0.0
x,132,40,5764,65,65,192.0,198.0,0.0
x,132,40,1616,66,65,174.0,186.0,0.0
x,132,40,5741,63,63,198.0,204.0,0.0
x,132,40,9927,63,58,204.0,1132,0.0
x,132,40,1617,66,65,180.0,192.0,0.0
x,132,40,804,65,63,192.0,204.0,0.0
x,132,40,1612,66,65,150.0,162.0,0.0
x,132,40,5765,65,65,198.0,204.0,0.0
x,132,40,10059,65,58,204.0,1132,0.0
x,132,40,1614,66,65,162.0,174.0,0.0
x,132,40,1613,66,65,156.0,168.0,0.0
x,132,40,1611,66,65,144.0,156.0,0.0
x,132,40,1610,66,65,138.0,150.0,0.0
x,132,40,1619,66,65,192.0,204.0,0.0
x,132,40,1618,66,65,186.0,198.0,0.0
x,132,40,1615,66,65,168.0,180.0,0.0
x,132,40,10125,66,58,204.0,1132,1.0
x,132,46,5740,63,63,192.0,198.0,1.0
x,132,46,5738,63,63,180.0,186.0,0.0
x,132,46,5739,63,63,186.0,192.0,-0.0
x,132,46,5737,63,63,174.0,180.0,0.0
x,132,46,5736,63,63,168.0,174.0,-0.0
x,132,46,5735,63,63,162.0,168.0,0.0
x,132,46,5734,63,63,156.0,162.0,-0.0
x,132,46,794,65,63,132.0,144.0,0.0
x,132,46,5732,63,63,144.0,150.0,0.0
x,132,46,5733,63,63,150.0,156.0,0.0
x,132,46,803,65,63,186.0,198.0,0.0
x,132,46,5741,63,63,198.0,204.0,1.0
x,132,46,9900,63,31,204.0,1132,1.0
x,132,46,804,65,63,192.0,204.0,0.0
x,132,46,802,65,63,180.0,192.0,1.0
x,132,46,801,65,63,174.0,186.0,0.0
x,132,46,800,65,63,168.0,180.0,-0.0
x,132,46,799,65,63,162.0,174.0,0.0
x,132,46,798,65,63,156.0,168.0,-0.0
x,132,46,797,65,63,150.0,162.0,0.0
x,132,48,2927,30,34,132.0,144.0,1.0
x,132,48,5384,34,34,144.0,150.0,1.0
x,132,48,3481,34,38,144.0,156.0,0.0
x,132,48,3482,34,38,150.0,162.0,0.0
x,132,48,5434,38,38,156.0,162.0,0.0
x,132,48,5334,30,30,132.0,138.0,0.0
x,132,48,5335,30,30,138.0,144.0,0.0
x,132,48,2929,30,34,144.0,156.0,0.0
x,132,48,5386,34,34,156.0,162.0,0.0
x,132,48,5435,38,38,162.0,168.0,-0.0
x,132,48,3483,34,38,156.0,168.0,1.0
x,132,48,3484,34,38,162.0,174.0,0.0
x,132,48,5436,38,38,168.0,174.0,1.0
x,132,48,5385,34,34,150.0,156.0,1.0
x,132,48,5336,30,30,144.0,150.0,0.0
x,132,48,5337,30,30,150.0,156.0,0.0
x,132,48,2931,30,34,156.0,168.0,0.0
x,132,48,5388,34,34,168.0,174.0,0.0
x,132,48,5437,38,38,174.0,180.0,1.0
x,132,48,3485,34,38,168.0,180.0,-0.0
x,132,48,3591,38,34,162.0,174.0,0.0
x,132,48,3486,34,38,174.0,186.0,0.0
x,132,48,5438,38,38,180.0,186.0,1.0
x,132,48,5338,30,30,156.0,162.0,0.0
x,132,48,5339,30,30,162.0,168.0,0.0
x,132,48,2933,30,34,168.0,180.0,0.0
x,132,48,5390,34,34,180.0,186.0,0.0
x,132,48,3487,34,38,180.0,192.0,0.0
x,132,48,2930,30,34,150.0,162.0,0.0
x,132,48,5439,38,38,186.0,192.0,1.0
x,132,48,2932,30,34,162.0,174.0,0.0
x,132,48,3593,38,34,174.0,186.0,0.0
x,132,48,3488,34,38,186.0,198.0,0.0
x,132,48,5340,30,30,168.0,174.0,0.0
x,132,48,5341,30,30,174.0,180.0,0.0
x,132,48,2935,30,34,180.0,192.0,0.0
x,132,48,5392,34,34,192.0,198.0,0.0
x,132,48,2934,30,34,174.0,186.0,0.0
x,132,48,5387,34,34,162.0,168.0,0.0
x,132,48,5389,34,34,174.0,180.0,-0.0
x,132,48,5440,38,38,192.0,198.0,1.0
x,132,48,2897,30,28,144.0,156.0,0.0
x,132,48,2699,28,27,156.0,162.0,0.0
x,132,48,362,27,28,162.0,174.0,0.0
x,132,48,2745,28,30,174.0,186.0,0.0
x,132,48,2936,30,34,186.0,198.0,0.0
x,132,48,5393,34,34,198.0,204.0,0.0
x,132,48,7996,34,41,204.0,1132,0.0
x,132,48,2873,30,25,132.0,138.0,0.0
x,132,48,52,25,19,138.0,144.0,0.0
x,132,48,4089,19,20,144.0,156.0,0.0
x,132,48,3548,20,24,156.0,168.0,0.0
x,132,48,4324,24,33,168.0,180.0,0.0
x,132,48,520,33,42,180.0,192.0,0.0
x,132,48,732,42,41,192.0,204.0,-0.0
x,132,48,5441,38,38,198.0,204.0,1.0
x,132,48,8260,38,41,204.0,1132,1.0
x,132,48,2895,30,28,132.0,144.0,0.0
x,132,48,5312,28,28,144.0,150.0,0.0
x,132,48,2752,28,23,150.0,156.0,0.0
x,132,48,1504,23,17,156.0,162.0,0.0
x,132,48,2029,17,20,162.0,174.0,0.0
x,132,48,5221,20,20,174.0,180.0,0.0
x,132,48,3552,20,24,180.0,192.0,0.0
x,132,48,4328,24,33,192.0,204.0,-0.0
x,132,48,7930,33,41,204.0,1132,-0.0
x,132,48,3489,34,38,192.0,204.0,-0.0
x,132,53,5756,65,65,144.0,150.0,0.0
x,132,53,796,65,63,144.0,156.0,0.0
x,132,53,5757,65,65,150.0,156.0,0.0
x,132,53,797,65,63,150.0,162.0,0.0
x,132,53,5734,63,63,156.0,162.0,0.0
x,132,53,5758,65,65,156.0,162.0,0.0
x,132,53,5735,63,63,162.0,168.0,0.0
x,132,53,798,65,63,156.0,168.0,0.0
x,132,53,5759,65,65,162.0,168.0,0.0
x,132,53,799,65,63,162.0,174.0,0.0
x,132,53,5736,63,63,168.0,174.0,0.0
x,132,53,5760,65,65,168.0,174.0,0.0
x,132,53,5737,63,63,174.0,180.0,0.0
x,132,53,800,65,63,168.0,180.0,0.0
x,132,53,5761,65,65,174.0,180.0,0.0
x,132,53,3033,63,65,162.0,174.0,0.0
x,132,53,801,65,63,174.0,186.0,0.0
x,132,53,5738,63,63,180.0,186.0,0.0
x,132,53,5762,65,65,180.0,186.0,0.0
x,132,53,5739,63,63,186.0,192.0,0.0
x,132,53,802,65,63,180.0,192.0,0.0
x,132,53,5763,65,65,186.0,192.0,0.0
x,132,53,3035,63,65,174.0,186.0,0.0
x,132,53,803,65,63,186.0,198.0,0.0
x,132,53,5740,63,63,192.0,198.0,0.0
x,132,53,1609,66,65,132.0,144.0,0.0
x,132,53,5764,65,65,192.0,198.0,0.0
x,132,53,1616,66,65,174.0,186.0,0.0
x,132,53,5741,63,63,198.0,204.0,0.0
x,132,53,9900,63,31,204.0,1132,0.0
x,132,53,1617,66,65,180.0,192.0,0.0
x,132,53,804,65,63,192.0,204.0,0.0
x,132,53,1612,66,65,150.0,162.0,0.0
x,132,53,5765,65,65,198.0,204.0,0.0
