varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,96,12,1939,16,19,102.0,108.0,-0.0
x,96,12,2966,16,23,102.0,114.0,0.0
x,96,12,2987,23,28,108.0,114.0,1.0
x,96,12,4066,19,23,102.0,114.0,0.0
x,96,12,2048,17,19,108.0,114.0,0.0
x,96,12,5204,19,19,108.0,114.0,0.0
x,96,12,5252,23,23,108.0,114.0,0.0
x,96,12,5202,19,19,96.0,102.0,0.0
x,96,12,4065,19,23,96.0,108.0,1.0
x,96,12,2946,23,27,108.0,120.0,0.0
x,96,12,2988,23,28,114.0,120.0,-0.0
x,96,12,3599,21,27,108.0,120.0,0.0
x,96,12,2698,28,27,114.0,120.0,1.0
x,96,12,5169,16,16,114.0,120.0,0.0
x,96,12,2049,17,19,114.0,120.0,-0.0
x,96,12,4067,19,23,108.0,120.0,0.0
x,96,12,5253,23,23,114.0,120.0,0.0
x,96,12,1941,16,19,114.0,120.0,-0.0
x,96,12,2004,17,23,108.0,120.0,0.0
x,96,12,4099,19,21,102.0,114.0,0.0
x,96,12,3600,21,27,114.0,126.0,0.0
x,96,12,2947,23,27,114.0,126.0,0.0
x,96,12,2699,28,27,120.0,126.0,-0.0
x,96,12,5206,19,19,120.0,126.0,0.0
x,96,12,4068,19,23,114.0,126.0,0.0
x,96,12,5203,19,19,102.0,108.0,-0.0
x,96,12,2989,23,28,120.0,126.0,0.0
x,96,12,2005,17,23,114.0,126.0,0.0
x,96,12,4024,19,16,102.0,108.0,-0.0
x,96,12,2967,16,23,108.0,120.0,0.0
x,96,12,2948,23,27,120.0,132.0,0.0
x,96,12,4023,19,16,96.0,102.0,0.0
x,96,12,5228,21,21,108.0,114.0,0.0
x,96,12,5255,23,23,126.0,132.0,-0.0
x,96,12,5180,17,17,108.0,114.0,0.0
x,96,12,898,16,17,102.0,108.0,0.0
x,96,12,5168,16,16,108.0,114.0,-0.0
x,96,12,2968,16,23,114.0,126.0,0.0
x,96,12,899,16,17,108.0,114.0,-0.0
x,96,12,2949,23,27,126.0,138.0,0.0
x,96,12,4000,19,25,96.0,102.0,0.0
